#generated on Tue Feb 10 12:53:56 2015 using mklcbol.pro
#
#INFILE   SN2008R_bol.dat
#NAME     SN2008R
#AV_HOST  0.028 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.192 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.731 +/- 0.000
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54495.082   6.01703233E+42   6.24712415E+40
 54497.082   5.54402133E+42   5.77432783E+40
 54498.109   5.29835693E+42   5.52447360E+40
 54499.070   4.86018772E+42   5.06730506E+40
 54503.070   3.61431506E+42   3.75695405E+40
 54508.062   2.64069577E+42   2.73771594E+40
 54512.039   2.13708805E+42   2.21254527E+40
 54515.066   1.72724302E+42   1.78211160E+40
 54516.059   1.63490720E+42   1.67404791E+40
 54517.066   1.50592359E+42   1.54169427E+40
 54519.047   1.27436030E+42   1.30470359E+40
 54520.012   1.18163920E+42   1.21185273E+40
 54521.023   1.10160879E+42   1.13090325E+40
 54522.012   1.03485891E+42   1.06354652E+40
 54523.008   9.82713330E+41   1.01136122E+40
 54524.000   9.33398462E+41   9.61821391E+39
