#generated on Tue Oct 28 12:21:38 2014 using mklcbol.pro
#
#INFILE   SN2007ba_lc_bolu.dat
#NAME     SN2007ba
#AV_HOST  0.100 +/- 0.010
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.096 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 36.170 +/- 0.050
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54194.332   6.69576389E+42   4.62732968E+41
 54196.324   7.12412527E+42   4.92877630E+41
 54197.336   7.20306648E+42   4.98416792E+41
 54198.285   7.17976741E+42   4.96884500E+41
 54200.340   6.88635729E+42   4.76485457E+41
 54202.367   6.08783385E+42   4.20580005E+41
 54203.332   5.68651880E+42   3.92503549E+41
 54205.277   4.91790771E+42   3.38875791E+41
 54207.277   4.25044315E+42   2.92435178E+41
 54208.316   3.97859314E+42   2.73552601E+41
 54211.297   3.39978881E+42   2.33670809E+41
 54213.262   3.05426432E+42   2.09961856E+41
 54217.277   2.44185756E+42   1.67826546E+41
 54218.332   2.19357960E+42   1.50612565E+41
