#generated on Tue Oct 28 15:13:38 2014 using mklcbol.pro
#
#INFILE   SN2006mr_lc_bol.dat
#NAME     SN2006mr
#AV_HOST  0.230 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.054 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 31.150 +/- 0.230
#NFILT    6 (B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54047.176   6.33234003E+41   2.40134461E+41
 54048.301   7.94673015E+41   3.01532567E+41
 54049.207   9.02222356E+41   3.42143723E+41
 54052.242   1.05799390E+42   3.98940688E+41
 54053.289   1.05848673E+42   3.99123091E+41
 54056.230   9.09700354E+41   3.40965916E+41
 54057.129   8.57145302E+41   3.21388518E+41
 54060.258   6.54889258E+41   2.45245875E+41
 54063.273   4.89984282E+41   1.84230606E+41
 54065.246   4.01404602E+41   1.51290595E+41
 54066.312   3.69137837E+41   1.39476430E+41
 54067.285   3.40948956E+41   1.29317473E+41
 54068.250   3.15552138E+41   1.19924709E+41
 54070.277   2.72552742E+41   1.04030510E+41
 54071.156   2.56152527E+41   9.78822223E+40
 54072.219   2.38961823E+41   9.13912119E+40
 54073.211   2.25133602E+41   8.62208380E+40
 54076.211   1.89631720E+41   7.28649430E+40
 54077.250   1.78923697E+41   6.88380843E+40
 54080.258   1.53030499E+41   5.90611100E+40
 54082.230   1.39330784E+41   5.38524755E+40
 54084.164   1.28290195E+41   4.96637187E+40
 54086.211   1.17237038E+41   4.54520017E+40
 54087.121   1.12584624E+41   4.36654204E+40
 54090.113   9.91771626E+40   3.85320547E+40
 54092.156   9.07485989E+40   3.53049213E+40
 54093.188   8.70449587E+40   3.38840114E+40
 54096.145   7.79494339E+40   3.04039705E+40
 54099.113   6.98016911E+40   2.72521142E+40
 54100.133   6.80102390E+40   2.65673085E+40
 54103.203   6.22840468E+40   2.43667631E+40
 54104.215   5.99316859E+40   2.34575123E+40
 54106.141   5.57549651E+40   2.18320847E+40
 54107.098   5.36799185E+40   2.10243969E+40
 54108.145   5.14484959E+40   2.01553203E+40
 54110.086   4.85484103E+40   1.90436224E+40
 54111.207   4.70469994E+40   1.84712184E+40
 54118.168   3.89361250E+40   1.53219253E+40
 54120.105   3.67741929E+40   1.44745465E+40
 54123.117   3.35343329E+40   1.31868954E+40
 54127.180   2.82811727E+40   1.11236639E+40
 54128.094   2.73652639E+40   1.07654700E+40
 54130.055   2.51020735E+40   9.88258530E+39
 54133.090   2.47102366E+40   9.73629368E+39
 54136.117   2.36550843E+40   9.32276337E+39
 54137.070   2.32341374E+40   9.15614596E+39
