#generated on Tue Oct 28 15:18:53 2014 using mklcbol.pro
#
#INFILE   SN2007N_lc_bol.dat
#NAME     SN2007N
#AV_HOST  0.350 +/- 0.113
#RV_HOST  1.190 +/- 0.400
#AV_MW    0.102 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 33.900 +/- 0.150
#NFILT    6 (B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54124.270   1.35446744E+42   3.38445460E+41
 54125.371   1.41682802E+42   3.53793740E+41
 54126.371   1.43947245E+42   3.59113363E+41
 54127.309   1.42600692E+42   3.55287677E+41
 54128.309   1.38549177E+42   3.44688380E+41
 54129.270   1.32779507E+42   3.29838833E+41
 54131.293   1.14648684E+42   2.83803056E+41
 54132.312   1.06050547E+42   2.62818148E+41
 54133.301   9.67037518E+41   2.39450015E+41
 54135.270   7.98705121E+41   1.98397549E+41
 54140.375   5.14664475E+41   1.29063827E+41
 54143.305   4.19080625E+41   1.05573366E+41
 54147.250   3.28491135E+41   8.31214880E+40
 54150.301   2.77551606E+41   7.03954809E+40
 54153.305   2.36506759E+41   6.00961057E+40
 54154.273   2.27355569E+41   5.78011010E+40
 54156.234   2.08489913E+41   5.30769047E+40
 54158.277   1.91622595E+41   4.87751910E+40
 54160.293   1.82669586E+41   4.64692674E+40
 54161.215   1.77063825E+41   4.50408512E+40
 54164.238   1.59571603E+41   4.05536196E+40
 54169.230   1.30262455E+41   3.29945860E+40
