#generated on Sat Dec  5 13:57:49 2015 using mklcbol.pro
#
#INFILE   SN2009F_bol.dat
#NAME     SN2009F
#AV_HOST  0.184 +/- 0.080
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.276 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.735 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54840.066   1.88760162E+42   3.26863559E+41
 54841.086   2.06164548E+42   3.55247264E+41
 54842.055   2.16686079E+42   3.71982714E+41
 54843.012   2.22300123E+42   3.80239678E+41
 54845.160   2.09760680E+42   3.54613229E+41
 54846.184   2.01746158E+42   3.40258892E+41
 54848.156   1.78715265E+42   2.98808454E+41
 54849.133   1.66843802E+42   2.77975007E+41
 54853.145   1.21066763E+42   1.99465248E+41
 54855.184   9.85056708E+41   1.61961853E+41
 54856.148   8.94411135E+41   1.47246649E+41
 54857.195   8.05161465E+41   1.32874912E+41
 54859.164   6.86495879E+41   1.14205895E+41
 54860.113   6.35895227E+41   1.06235936E+41
