#generated on Tue Dec 15 12:43:23 2015 using mklcbol.pro
#
#INFILE   SN2006ax_bol.dat
#NAME     SN2006ax
#AV_HOST  0.050 +/- 0.047
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.127 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.460 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53817.270   6.14628318E+42   1.48198977E+42
 53818.184   7.48809010E+42   1.80733064E+42
 53819.211   8.92067692E+42   2.15485442E+42
 53820.316   1.03197179E+43   2.49442445E+42
 53821.098   1.11682819E+43   2.70030338E+42
 53822.207   1.22194661E+43   2.95688856E+42
 53823.160   1.28168653E+43   3.10283871E+42
 53824.160   1.32829521E+43   3.21703203E+42
 53826.125   1.36762710E+43   3.31625142E+42
 53828.016   1.34556528E+43   3.26547391E+42
 53829.148   1.31254633E+43   3.18709235E+42
 53830.125   1.27293412E+43   3.09230011E+42
 53831.133   1.22056859E+43   2.96642819E+42
 53832.137   1.16376116E+43   2.82974429E+42
 53833.133   1.10345014E+43   2.68447712E+42
 53834.223   1.03579398E+43   2.52089358E+42
 53835.066   9.73066009E+42   2.36887578E+42
 53837.215   8.24700957E+42   2.01016961E+42
 53838.156   7.67321223E+42   1.87090317E+42
 53839.117   7.15277378E+42   1.74419976E+42
 53840.117   6.67052070E+42   1.62647750E+42
 53841.176   6.21348518E+42   1.51460034E+42
 53843.145   5.50357663E+42   1.33958524E+42
 53845.059   5.01430274E+42   1.21816369E+42
 53848.137   4.38307380E+42   1.06168039E+42
 53850.113   4.12706438E+42   9.97729774E+41
 53851.098   4.00191087E+42   9.66290870E+41
 53855.082   3.53463247E+42   8.49176837E+41
 53858.059   3.20831878E+42   7.68572428E+41
 53860.156   2.94421396E+42   7.04282566E+41
 53861.055   2.80691845E+42   6.70967287E+41
 53864.070   2.40898341E+42   5.75346985E+41
 53866.047   2.15302455E+42   5.14359811E+41
 53867.113   2.04098251E+42   4.87991141E+41
 53869.070   1.86844361E+42   4.47778851E+41
