#generated on Tue Dec 15 12:44:10 2015 using mklcbol.pro
#
#INFILE   SN2007N_bol.dat
#NAME     SN2007N
#AV_HOST  1.085 +/- 0.161
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.105 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.913 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54124.270   2.55008295E+42   3.91207692E+41
 54125.371   2.63710488E+42   4.04227762E+41
 54126.371   2.64986135E+42   4.05779797E+41
 54127.309   2.59451517E+42   3.96793459E+41
 54128.309   2.49539358E+42   3.81121920E+41
 54129.270   2.36945349E+42   3.61400083E+41
 54131.293   2.01084186E+42   3.05771768E+41
 54132.312   1.85345437E+42   2.82036017E+41
 54133.301   1.68684803E+42   2.56518453E+41
 54135.270   1.39484222E+42   2.12602736E+41
 54140.375   9.07924299E+41   1.39339823E+41
 54143.305   7.50064312E+41   1.15510109E+41
