#generated on Tue Dec 15 12:44:16 2015 using mklcbol.pro
#
#INFILE   SN2007S_bol.dat
#NAME     SN2007S
#AV_HOST  1.482 +/- 0.081
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.068 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.068 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54133.328   1.17704512E+43   1.32180412E+42
 54137.285   1.91796437E+43   2.15331462E+42
 54138.273   2.09399301E+43   2.35186793E+42
 54139.137   2.23623870E+43   2.51223351E+42
 54140.234   2.39471208E+43   2.69172554E+42
 54143.250   2.52702055E+43   2.84270333E+42
 54146.328   2.51129699E+43   2.82711395E+42
 54147.219   2.45824486E+43   2.76795663E+42
 54150.191   2.21735043E+43   2.49814584E+42
 54153.262   1.85166061E+43   2.08661459E+42
 54154.141   1.73459852E+43   1.95511973E+42
 54156.160   1.52042150E+43   1.71463449E+42
 54158.191   1.30472019E+43   1.47135438E+42
 54160.156   1.14978285E+43   1.29571159E+42
 54161.160   1.08809645E+43   1.22555271E+42
 54164.180   9.50223654E+42   1.06857957E+42
 54165.207   9.14564301E+42   1.02802839E+42
 54166.148   8.84942350E+42   9.94303724E+41
 54169.176   8.14637439E+42   9.14411116E+41
 54171.230   7.72053343E+42   8.65592106E+41
 54174.230   6.76306292E+42   7.56525394E+41
 54175.141   6.54097499E+42   7.31045596E+41
 54184.121   4.59191631E+42   5.12548965E+41
 54185.176   4.25609701E+42   4.74842905E+41
 54191.164   3.39099678E+42   3.78808904E+41
 54194.113   3.10829233E+42   3.47697169E+41
 54199.090   2.67990329E+42   3.00288131E+41
 54203.191   2.40702915E+42   2.70054437E+41
 54213.113   1.88476580E+42   2.11963351E+41
 54223.035   1.50841677E+42   1.69933959E+41
 54224.055   1.47606774E+42   1.66315439E+41
 54244.977   9.95315511E+41   1.12458637E+41
