#generated on Tue Dec 15 12:46:34 2015 using mklcbol.pro
#
#INFILE   SN2009F_bol.dat
#NAME     SN2009F
#AV_HOST  0.335 +/- 0.146
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.276 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.735 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54840.066   2.13875417E+42   4.74752755E+41
 54841.086   2.33488895E+42   5.17572119E+41
 54842.055   2.45320332E+42   5.43464247E+41
 54843.012   2.51603362E+42   5.57119895E+41
 54845.160   2.37146992E+42   5.23655684E+41
 54846.184   2.28047431E+42   5.03800620E+41
 54848.156   2.01809356E+42   4.45041424E+41
 54849.133   1.88324111E+42   4.14985844E+41
 54853.145   1.36433514E+42   2.99714866E+41
 54855.184   1.10955648E+42   2.43755433E+41
 54856.148   1.00768650E+42   2.21531746E+41
 54857.195   9.07502181E+41   1.99761411E+41
 54859.164   7.74587411E+41   1.71376984E+41
 54860.113   7.17886580E+41   1.59283407E+41
