#generated on Tue Dec 15 12:42:12 2015 using mklcbol.pro
#
#INFILE   SN2005eq_bol.dat
#NAME     SN2005eq
#AV_HOST  0.136 +/- 0.074
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.195 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.470 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53650.285   1.20761703E+43   2.54669933E+42
 53653.262   1.23769139E+43   2.61339196E+42
 53655.266   1.22000041E+43   2.57745518E+42
 53656.238   1.20189720E+43   2.53891490E+42
 53658.199   1.13882385E+43   2.40693674E+42
 53659.172   1.10960417E+43   2.34635736E+42
 53660.227   1.07023646E+43   2.26515287E+42
 53662.250   9.81890036E+42   2.07960584E+42
 53663.223   9.26484421E+42   1.96278553E+42
 53664.203   8.68452726E+42   1.84170596E+42
 53665.195   8.18230708E+42   1.73571321E+42
 53666.254   7.60602089E+42   1.61354833E+42
 53668.258   6.63144890E+42   1.40628874E+42
 53669.219   6.20433529E+42   1.31533061E+42
 53671.262   5.47946134E+42   1.16041088E+42
 53672.285   5.18740778E+42   1.09709295E+42
 53673.266   4.94456140E+42   1.04495817E+42
 53675.230   4.52459361E+42   9.54806448E+41
 53677.293   4.17663941E+42   8.80337302E+41
 53680.258   3.81052010E+42   8.00779509E+41
 53682.277   3.60863697E+42   7.56907873E+41
 53683.227   3.56360065E+42   7.46971006E+41
 53686.289   3.39331886E+42   7.08481057E+41
 53687.242   3.21474900E+42   6.70021569E+41
 53692.215   2.64360879E+42   5.49826019E+41
