#generated on Tue Dec 15 12:45:27 2015 using mklcbol.pro
#
#INFILE   SN2007nq_bol.dat
#NAME     SN2007nq
#AV_HOST  0.143 +/- 0.040
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.096 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.445 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54399.180   1.08267685E+43   1.83567610E+42
 54400.148   1.05535388E+43   1.79190306E+42
 54402.176   9.72862753E+42   1.65496631E+42
 54403.086   9.17611262E+42   1.56156711E+42
 54407.230   6.61771565E+42   1.12546493E+42
 54409.125   5.63314551E+42   9.56675406E+41
 54411.102   4.91365315E+42   8.33280633E+41
 54412.156   4.59483610E+42   7.78809831E+41
 54413.109   4.38713667E+42   7.42982721E+41
 54415.184   4.02608093E+42   6.79593843E+41
 54421.105   3.13850442E+42   5.23066430E+41
 54422.121   2.90995749E+42   4.83963712E+41
 54423.098   2.70744994E+42   4.49666824E+41
 54424.168   2.47695632E+42   4.11587759E+41
 54427.152   2.03085998E+42   3.37131461E+41
