#generated on Tue Dec 15 12:41:44 2015 using mklcbol.pro
#
#INFILE   SN2005M_bol.dat
#NAME     SN2005M
#AV_HOST  0.186 +/- 0.065
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.084 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.004 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53397.203   8.19949553E+42   1.87962243E+42
 53398.207   9.14131408E+42   2.09593948E+42
 53399.188   9.93900360E+42   2.28039490E+42
 53400.195   1.06335741E+43   2.44060960E+42
 53401.176   1.11378353E+43   2.55692698E+42
 53402.172   1.15405488E+43   2.65030679E+42
 53403.219   1.18159205E+43   2.71446011E+42
 53404.211   1.19478387E+43   2.74586828E+42
 53405.238   1.19310225E+43   2.74467738E+42
 53406.219   1.18100633E+43   2.71948742E+42
 53407.262   1.16003653E+43   2.67329119E+42
 53408.223   1.13201755E+43   2.61034225E+42
 53409.223   1.10246081E+43   2.54352566E+42
 53410.238   1.07167743E+43   2.47362017E+42
 53411.223   1.03151278E+43   2.38154565E+42
 53412.211   9.90693543E+42   2.28807755E+42
 53413.168   9.49140295E+42   2.19341794E+42
 53414.168   9.03140816E+42   2.08740241E+42
 53415.223   8.49712324E+42   1.96390264E+42
 53416.152   8.02389147E+42   1.85430997E+42
 53417.203   7.50879530E+42   1.73490518E+42
 53418.168   7.02256445E+42   1.62243668E+42
 53419.168   6.55835934E+42   1.51450822E+42
 53420.234   6.07615416E+42   1.40221832E+42
 53421.207   5.72294066E+42   1.32001781E+42
 53422.133   5.40911419E+42   1.24667916E+42
 53424.168   4.87851927E+42   1.12242156E+42
 53425.160   4.65892411E+42   1.07109518E+42
 53426.164   4.52072986E+42   1.03887272E+42
 53427.164   4.36674741E+42   1.00155107E+42
 53428.121   4.21525309E+42   9.65834569E+41
 53429.137   4.06893656E+42   9.31518611E+41
 53430.039   3.95147989E+42   9.04322704E+41
 53431.105   3.78939864E+42   8.66877568E+41
 53432.141   3.64373954E+42   8.33292749E+41
 53433.121   3.51374203E+42   8.03168801E+41
 53436.148   3.23236609E+42   7.38337310E+41
 53438.137   3.02940333E+42   6.91655491E+41
 53444.156   2.30719290E+42   5.25493660E+41
 53445.152   2.18851917E+42   4.98239076E+41
 53446.156   2.05831309E+42   4.68270592E+41
 53453.066   1.52957288E+42   3.47619344E+41
 53454.094   1.51083950E+42   3.43547843E+41
 53455.066   1.46891404E+42   3.34126248E+41
 53456.078   1.41436177E+42   3.21833080E+41
 53457.082   1.37448631E+42   3.12984383E+41
