#generated on Tue Dec 15 12:41:59 2015 using mklcbol.pro
#
#INFILE   SN2005am_bol.dat
#NAME     SN2005am
#AV_HOST  0.164 +/- 0.053
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.133 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 32.850 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53433.191   1.16909640E+43   2.04101843E+42
 53436.113   1.24940036E+43   2.19487077E+42
 53438.066   1.21711393E+43   2.14198354E+42
 53444.133   8.39877511E+42   1.47829737E+42
 53445.133   7.69149209E+42   1.35302456E+42
 53446.129   7.07510931E+42   1.24377018E+42
 53451.051   5.22938657E+42   9.15078413E+41
 53452.062   5.01575189E+42   8.76572359E+41
 53453.051   4.84460484E+42   8.45615212E+41
 53454.066   4.63334087E+42   8.07410795E+41
 53455.004   4.47783582E+42   7.78859822E+41
 53455.996   4.33676077E+42   7.52944901E+41
 53457.062   4.11414827E+42   7.12827404E+41
 53458.031   3.85396357E+42   6.66600843E+41
 53459.164   3.50596970E+42   6.05322311E+41
 53459.996   3.26535632E+42   5.63409658E+41
 53460.996   2.99957605E+42   5.17518722E+41
 53461.996   2.76389417E+42   4.77266708E+41
