#generated on Mon Dec 21 09:55:18 2015 using mklcbol.pro
#
#INFILE   SN2006kf_bol.dat
#NAME     SN2006kf
#AV_HOST  0.099 +/- 0.034
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.651 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.784 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54036.301   5.32284390E+42   4.12143716E+41
 54038.266   6.21937426E+42   4.81633647E+41
 54039.238   6.47351959E+42   5.01352469E+41
 54042.223   6.49966585E+42   5.03478311E+41
 54048.262   4.61359322E+42   3.57311767E+41
 54052.266   3.17675779E+42   2.45797138E+41
 54056.199   2.27541612E+42   1.75787398E+41
 54060.176   1.65990203E+42   1.28055363E+41
 54065.203   1.11019051E+42   8.55718537E+40
 54068.203   8.99640348E+41   6.93652641E+40
 54069.195   8.56777378E+41   6.60701576E+40
 54075.191   6.62166166E+41   5.10879088E+40
 54080.199   5.48396536E+41   4.23123197E+40
 54084.137   4.87689087E+41   3.76371717E+40
