#generated on Mon Dec 21 09:57:42 2015 using mklcbol.pro
#
#INFILE   SN2009F_bol.dat
#NAME     SN2009F
#AV_HOST  0.335 +/- 0.146
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.276 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.735 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54840.066   1.40467428E+42   3.16879252E+41
 54841.086   1.51362571E+42   3.41163259E+41
 54842.055   1.56706524E+42   3.52917438E+41
 54845.160   1.41528976E+42   3.17595439E+41
 54848.156   1.11696386E+42   2.49781840E+41
 54855.184   5.27648516E+41   1.17370139E+41
 54856.148   4.83627196E+41   1.07600965E+41
 54859.164   3.89531507E+41   8.67776510E+40
 54867.133   2.47124844E+41   5.51803345E+40
 54870.105   2.17129549E+41   4.84888899E+40
 54871.133   2.08513055E+41   4.65889142E+40
 54872.137   1.99669218E+41   4.46343954E+40
 54873.078   1.90991142E+41   4.27023216E+40
 54879.133   1.52916328E+41   3.42321537E+40
 54884.113   1.25168904E+41   2.80337530E+40
