#generated on Mon Dec 21 09:50:57 2015 using mklcbol.pro
#
#INFILE   SN2004gs_bol.dat
#NAME     SN2004gs
#AV_HOST  0.459 +/- 0.074
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.081 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.402 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53352.332   5.20319486E+42   8.10861508E+41
 53353.301   5.54702630E+42   8.64705788E+41
 53356.324   5.95137383E+42   9.27950928E+41
 53357.266   5.88202388E+42   9.17004010E+41
 53361.250   4.88549141E+42   7.60801425E+41
 53362.258   4.51880208E+42   7.03472092E+41
 53363.281   4.15322615E+42   6.46251877E+41
 53365.242   3.52062689E+42   5.47129011E+41
 53372.242   1.92122409E+42   2.96709798E+41
 53373.281   1.76147492E+42   2.71786596E+41
 53376.297   1.45001594E+42   2.23228718E+41
 53377.227   1.34849509E+42   2.07555865E+41
 53380.254   1.05913639E+42   1.62823610E+41
 53381.238   9.84077520E+41   1.51265788E+41
 53383.254   8.46945713E+41   1.30327468E+41
 53384.207   7.99801625E+41   1.23131810E+41
 53385.246   7.65875626E+41   1.17961333E+41
 53386.223   7.35688578E+41   1.13366971E+41
 53387.238   6.98725232E+41   1.07645720E+41
 53388.223   6.61846441E+41   1.01938697E+41
 53389.191   6.44817625E+41   9.93864567E+40
