#generated on Mon Dec 21 09:55:08 2015 using mklcbol.pro
#
#INFILE   SN2006gj_bol.dat
#NAME     SN2006gj
#AV_HOST  0.763 +/- 0.078
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.217 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.422 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53998.320   5.49104505E+42   6.34985617E+41
 54001.359   5.53601945E+42   6.40083412E+41
 54003.383   5.03970339E+42   5.82650727E+41
 54007.324   3.69713821E+42   4.26567841E+41
 54013.270   2.14744572E+42   2.46930160E+41
 54029.250   6.60056434E+41   7.55049647E+40
