#generated on Mon Dec 28 13:23:46 2015 using mklcbol.pro
#
#INFILE   SN2005bl_bol.dat
#NAME     SN2005bl
#AV_HOST  0.437 +/- 0.085
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.078 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.146 +/- 0.100
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53476.086   7.73281178E+41   1.60798164E+41
 53477.109   9.66006719E+41   2.00744795E+41
 53478.133   1.15154383E+42   2.39185866E+41
 53479.121   1.31606091E+42   2.73055999E+41
 53480.125   1.44970713E+42   3.00347071E+41
 53481.082   1.54946531E+42   3.20661496E+41
 53483.098   1.68750315E+42   3.48232283E+41
 53484.125   1.68837161E+42   3.47767165E+41
 53489.070   1.15547951E+42   2.35651558E+41
 53490.078   1.02699927E+42   2.09089258E+41
 53491.043   9.19067242E+41   1.86833531E+41
