#generated on Wed Sep  2 15:42:09 2015 using mklcbol.pro
#
#INFILE   SN2009dc_bol.dat
#NAME     SN2009dc
#AV_HOST  0.186 +/- 0.034
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.124 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.847 +/- 0.100
#NFILT    3 (Y_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54938.254   9.01421735E+41   1.11321409E+41
 54939.344   9.58013303E+41   1.18400572E+41
 54945.262   1.10308698E+42   1.36165311E+41
 54948.238   1.08279696E+42   1.33316078E+41
 54954.273   1.00297435E+42   1.23162380E+41
 54961.254   9.54481699E+41   1.17493663E+41
 54965.266   9.91035050E+41   1.22234068E+41
 54969.273   1.05041783E+42   1.29677060E+41
 54973.234   1.11233421E+42   1.37533756E+41
 54975.211   1.13838128E+42   1.40887812E+41
