#generated on Tue Oct 28 14:23:32 2014 using mklcbol.pro
#
#INFILE   SN2005hc_lc_bol.dat
#NAME     SN2005hc
#AV_HOST  0.330 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 36.500 +/- 0.050
#NFILT    3 (Y_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53661.191   7.29594641E+41   1.79803501E+41
 53664.141   6.78409712E+41   1.67035637E+41
 53668.137   5.82052328E+41   1.43295778E+41
 53670.172   5.04824611E+41   1.24189887E+41
 53672.227   4.06812914E+41   1.00662770E+41
 53674.262   3.53945638E+41   8.73174049E+40
 53676.242   3.32715034E+41   8.20727673E+40
 53678.125   3.19555092E+41   7.88223861E+40
 53685.195   3.32663252E+41   8.25580000E+40
 53692.137   3.85486513E+41   9.57892951E+40
 53696.195   4.72045600E+41   1.17152293E+41
