#generated on Wed Aug 27 12:26:24 2014 using mklcbol.pro
#
#INFILE   SN2008R_lc_bol.dat
#NAME     SN2008R
#AV_HOST  0.027 +/- 0.013
#RV_HOST  1.800 +/- 0.900
#AV_MW    0.180 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 33.730 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54493.117   3.85136439E+42   3.54085235E+41
 54494.070   3.94716066E+42   3.62844834E+41
 54497.082   3.75481706E+42   3.44872066E+41
 54499.070   3.29484272E+42   3.02383043E+41
 54508.062   1.54535794E+42   1.41478192E+41
 54512.039   1.12834002E+42   1.03264866E+41
 54515.066   8.72887397E+41   7.98763949E+40
 54517.066   7.37646173E+41   6.75040258E+40
 54519.047   6.35710005E+41   5.81760230E+40
 54521.023   5.63991776E+41   5.16149717E+40
 54523.008   5.10477274E+41   4.67178867E+40
 54527.004   4.34017914E+41   3.97237883E+40
