#generated on Tue Feb  3 11:12:54 2015 using mklcbol.pro
#
#INFILE   SN2006kf_bol.dat
#NAME     SN2006kf
#AV_HOST  0.099 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.651 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.784 +/- 0.000
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54036.301   5.32284390E+42   5.85340957E+40
 54038.266   6.21937426E+42   6.84281182E+40
 54039.238   6.47351959E+42   7.12425724E+40
 54042.223   6.49966585E+42   7.15792679E+40
 54048.262   4.61359322E+42   5.07757816E+40
 54052.266   3.17675779E+42   3.48481757E+40
 54056.199   2.27541612E+42   2.48292828E+40
 54060.176   1.65990203E+42   1.80245583E+40
 54065.203   1.11019051E+42   1.20184284E+40
 54068.203   8.99640348E+41   9.75005370E+39
 54069.195   8.56777378E+41   9.29030908E+39
 54075.191   6.62166166E+41   7.19239985E+39
 54080.199   5.48396536E+41   5.95764420E+39
 54084.137   4.87689087E+41   5.30245267E+39
