#generated on Tue Oct 21 18:09:39 2014 using mklcbol.pro
#
#INFILE   02fk_lc_bol.dat
#NAME     SN2002fk
#AV_HOST  0.030 +/- 0.030
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 32.500 +/- 0.150
#NFILT    7 (u_prime,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 52538.801   8.65079086E+42   2.31671092E+42
 52539.699   9.73314005E+42   2.60545024E+42
 52540.699   1.09519814E+43   2.93112394E+42
 52541.699   1.21619688E+43   3.25406918E+42
 52542.699   1.32964263E+43   3.55868940E+42
 52543.898   1.45226924E+43   3.88909236E+42
 52544.699   1.52172475E+43   4.07821570E+42
 52546.602   1.63831849E+43   4.39936341E+42
 52547.898   1.66834214E+43   4.48602584E+42
 52548.898   1.66208352E+43   4.47249624E+42
 52555.898   1.28797321E+43   3.47252936E+42
 52560.699   9.28199758E+42   2.50043483E+42
 52561.801   8.46003528E+42   2.27741803E+42
 52562.699   7.86106201E+42   2.11456837E+42
 52567.801   5.06056521E+42   1.35559807E+42
 52568.801   4.81104478E+42   1.28761961E+42
 52570.602   4.46676972E+42   1.19360506E+42
 52571.801   4.34640282E+42   1.16098509E+42
 52571.898   4.40870711E+42   1.17781713E+42
 52572.801   4.25471957E+42   1.13625411E+42
 52572.898   4.24246084E+42   1.13294663E+42
 52576.898   3.80224391E+42   1.01443915E+42
 52577.898   3.65477520E+42   9.74731329E+41
 52585.801   2.52144881E+42   6.70871229E+41
 52586.898   2.38697857E+42   6.35008450E+41
 52590.801   2.00350200E+42   5.33529946E+41
 52593.801   1.76085260E+42   4.69292908E+41
 52596.699   1.57315986E+42   4.19630591E+41
 52597.500   1.52780353E+42   4.07574513E+41
 52600.602   1.36843923E+42   3.65410211E+41
 52610.699   1.00509667E+42   2.69130667E+41
 52612.801   9.56493087E+41   2.56236348E+41
 52615.699   8.85973270E+41   2.37491665E+41
 52617.500   8.44511510E+41   2.26465477E+41
 52619.699   7.96935209E+41   2.13808931E+41
 52631.602   5.87233562E+41   1.57842387E+41
 52646.699   4.05035816E+41   1.09018198E+41
