#generated on Mon Jul 28 16:29:49 2014 using mklcbol.pro
#
#INFILE   sn2005M_lcbol.dat
#NAME     sn2002bo
#AV_HOST  0.850 +/- 0.113
#RV_HOST  2.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.900 +/- 0.200
#NFILT    2 (J_2MASS,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 52345.191   8.93056203E+40   1.58290734E+40
 52346.180   1.07828261E+41   1.91247991E+40
 52350.160   1.87070956E+41   3.33771265E+40
 52354.148   2.14670375E+41   3.84808090E+40
 52358.141   1.86913884E+41   3.34971186E+40
 52362.121   1.15151240E+41   2.02961442E+40
 52366.121   5.55555074E+40   9.32615404E+39
 52370.051   3.77738332E+40   6.04475000E+39
 52376.078   4.50300278E+40   7.13884357E+39
 52381.078   6.60592749E+40   1.08362656E+40
 52385.070   7.38084104E+40   1.23169117E+40
 52389.070   6.70602993E+40   1.13160078E+40
 52390.031   6.04640531E+40   1.01629896E+40
 52396.980   3.06982163E+40   5.05089447E+39
 52400.039   2.74904936E+40   4.53274203E+39
