#generated on Fri Jan 30 12:28:27 2015 using mklcbol.pro
#
#INFILE   SN2006gt_lc_bol.dat
#NAME     SN2006gt
#AV_HOST  0.120 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.096 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 36.500 +/- 0.050
#NFILT    6 (B_Bessell,V_Bessell,R_Bessell,I_Bessell,J_2MASS,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54002.168   5.06323883E+42   2.30939026E+42
 54003.172   5.12331665E+42   2.33956034E+42
 54006.180   4.81432362E+42   2.20146111E+42
 54007.199   4.51828379E+42   2.06540000E+42
 54008.164   4.19740579E+42   1.91778371E+42
 54011.230   3.16625219E+42   1.44557695E+42
 54013.191   2.71055667E+42   1.23615171E+42
 54017.254   2.08966905E+42   9.47776877E+41
 54018.230   1.99217129E+42   9.02353347E+41
 54024.156   1.43584495E+42   6.45120206E+41
 54027.164   1.22864443E+42   5.49704206E+41
 54028.172   1.14533672E+42   5.11884923E+41
 54036.148   7.15808037E+41   3.22969735E+41
 54038.055   6.48270540E+41   2.94034293E+41
 54039.125   6.23773499E+41   2.83882522E+41
 54040.109   5.98869793E+41   2.73394830E+41
