#generated on Thu Aug 21 10:37:53 2014 using mklcbol.pro
#
#INFILE   SN2008hv_lc_bol.dat
#NAME     sn2008hv
#AV_HOST  0.150 +/- 0.113
#RV_HOST  1.600 +/- 0.290
#AV_MW    0.084 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.840 +/- 0.150
#NFILT    3 (V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54806.281   8.61897139E+41   3.78971513E+41
 54808.297   1.55682218E+42   6.84335985E+41
 54809.285   1.92321257E+42   8.45236548E+41
 54810.289   2.24914232E+42   9.88558295E+41
 54813.285   3.02873293E+42   1.33196660E+42
 54817.262   3.45374554E+42   1.51961460E+42
 54818.258   3.39083746E+42   1.49230767E+42
 54827.250   2.17475341E+42   9.58393801E+41
 54830.227   1.85075848E+42   8.15176660E+41
 54831.262   1.77347313E+42   7.80822718E+41
 54834.320   1.58557031E+42   6.97167027E+41
 54837.297   1.44411814E+42   6.34268856E+41
 54838.293   1.38102729E+42   6.06350805E+41
 54839.180   1.30717416E+42   5.73773636E+41
 54840.230   1.22410994E+42   5.37187366E+41
 54841.234   1.14050798E+42   5.00416172E+41
 54842.348   1.04989871E+42   4.60616362E+41
 54844.273   9.23862373E+41   4.05314003E+41
 54856.246   5.13896947E+41   2.25564532E+41
 54867.203   3.60942181E+41   1.58513412E+41
 54870.164   3.29343201E+41   1.44647856E+41
 54874.129   2.94829848E+41   1.29513458E+41
 54878.141   2.67330931E+41   1.17457865E+41
 54884.164   2.28217774E+41   1.00307300E+41
 54895.078   1.64266600E+41   7.22395483E+40
