#generated on Thu Aug 21 17:33:13 2014 using mklcbol.pro
#
#INFILE   SN2005el_lc_bol.dat
#NAME     SN2005el
#AV_HOST  0.045 +/- 0.011
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.270 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 34.040 +/- 0.140
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53639.355   4.18429520E+42   4.07053779E+41
 53641.359   5.36179629E+42   5.21620740E+41
 53644.348   6.50697962E+42   6.33053124E+41
 53650.395   6.54667755E+42   6.36897825E+41
 53655.324   4.63240378E+42   4.50593864E+41
 53659.277   3.34229665E+42   3.25011773E+41
 53663.297   2.47462147E+42   2.40541806E+41
 53665.320   2.18317154E+42   2.12178138E+41
 53666.281   2.04736740E+42   1.98967307E+41
 53669.312   1.65738367E+42   1.61047233E+41
 53671.320   1.43528923E+42   1.39460730E+41
 53673.309   1.24453035E+42   1.20926015E+41
 53675.328   1.09066098E+42   1.05976749E+41
 53682.312   7.70405667E+41   7.48605385E+40
 53683.301   7.39418935E+41   7.18498263E+40
 53687.270   6.53797427E+41   6.35321132E+40
 53689.297   6.16142926E+41   5.98732093E+40
 53690.320   5.98632354E+41   5.81722610E+40
 53694.312   5.34432617E+41   5.19360588E+40
 53698.262   4.87039018E+41   4.73322356E+40
 53699.254   4.72791578E+41   4.59476648E+40
 53702.250   4.36592189E+41   4.24309199E+40
 53712.227   3.43262414E+41   3.33649309E+40
 53721.203   2.79048478E+41   2.71273946E+40
 53730.238   2.26449748E+41   2.20175838E+40
