#generated on Wed Aug 20 15:09:58 2014 using mklcbol.pro
#
#INFILE   00bh_lc_bol.dat
#NAME     00bh
#AV_HOST  0.180 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 34.600 +/- 0.050
#NFILT    6 (B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
   643.620   5.44255805E+42   3.62700792E+41
   644.580   5.15112729E+42   3.43509487E+41
   650.570   3.84436686E+42   2.56659618E+41
   652.590   3.52731819E+42   2.35369187E+41
   653.610   3.38334091E+42   2.25635288E+41
   654.590   3.25453576E+42   2.16856607E+41
   658.550   2.79917196E+42   1.85696614E+41
   659.560   2.69391298E+42   1.78554302E+41
   661.580   2.48657524E+42   1.64691356E+41
   661.780   2.46947394E+42   1.63533374E+41
   662.550   2.39856284E+42   1.58691660E+41
   663.540   2.31051117E+42   1.52657852E+41
   664.500   2.22944326E+42   1.47063958E+41
   666.560   2.06825235E+42   1.35907692E+41
   667.550   1.99526767E+42   1.30947661E+41
   668.500   1.91064233E+42   1.25516260E+41
   675.570   1.36998561E+42   9.01341138E+40
   675.700   1.35664194E+42   8.93067617E+40
   676.540   1.30192189E+42   8.57313642E+40
   676.610   1.29172568E+42   8.50519774E+40
   677.620   1.27886628E+42   8.43246651E+40
   680.750   1.15919164E+42   7.65830699E+40
   681.520   1.09590908E+42   7.23667036E+40
   681.580   1.06472632E+42   7.02575967E+40
   682.520   1.01901935E+42   6.72428901E+40
   683.510   9.89099949E+41   6.52974052E+40
   683.570   9.87243201E+41   6.51765581E+40
   684.500   9.57915555E+41   6.32662783E+40
