#generated on Thu Aug 21 17:41:30 2014 using mklcbol.pro
#
#INFILE   SN2005iq_lc_bol.dat
#NAME     SN2005iq
#AV_HOST  0.160 +/- 0.000
#RV_HOST  4.000 +/- 0.290
#AV_MW    0.048 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 35.800 +/- 0.150
#NFILT    4 (B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53682.039   5.38545339E+42   6.30020704E+41
 53683.047   5.90313977E+42   6.90637646E+41
 53684.086   6.33576112E+42   7.41336295E+41
 53687.035   7.03230848E+42   8.23018151E+41
 53689.117   6.99729985E+42   8.18855235E+41
 53690.062   6.84752322E+42   8.01267623E+41
 53694.105   5.64518622E+42   6.60446194E+41
 53695.105   5.25402162E+42   6.14663709E+41
 53698.066   4.17089504E+42   4.87868244E+41
 53699.098   3.83152063E+42   4.48090062E+41
 53702.102   3.00908582E+42   3.51520478E+41
 53706.125   2.30253209E+42   2.68553985E+41
 53716.102   1.23905669E+42   1.44190858E+41
 53721.066   9.24236271E+41   1.07570557E+41
 53726.086   7.32385714E+41   8.52653429E+40
 53730.078   6.37508938E+41   7.42292972E+40
 53738.031   5.13322107E+41   5.97959868E+40
 53746.039   4.32177283E+41   5.03726183E+40
 53750.039   4.00882017E+41   4.67395883E+40
