#generated on Tue Jul 29 15:07:49 2014 using mklcbol.pro
#
#INFILE   SN2006kf_lc_bol.dat
#NAME     sn2008hv
#AV_HOST  0.030 +/- 0.010
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.780 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54036.301   2.35498387E+42   2.53579623E+41
 54038.266   2.76887151E+42   2.98156358E+41
 54039.238   2.89584652E+42   3.11835570E+41
 54042.223   2.96969047E+42   3.19746300E+41
 54048.262   2.20994483E+42   2.37588664E+41
 54052.266   1.58067633E+42   1.69683909E+41
 54056.199   1.17478225E+42   1.25967334E+41
 54060.176   8.80644342E+41   9.43799499E+40
 54065.203   5.95134220E+41   6.37602959E+40
 54068.203   4.76714182E+41   5.10756736E+40
 54069.195   4.52662008E+41   4.85016066E+40
 54075.191   3.46944102E+41   3.71816069E+40
 54080.199   2.87064344E+41   3.07600933E+40
 54084.137   2.55150259E+41   2.73422325E+40
 54087.156   2.36813451E+41   2.53818023E+40
 54091.172   2.14676916E+41   2.30147228E+40
 54096.117   1.93879482E+41   2.07937962E+40
 54102.129   1.67646435E+41   1.79857562E+40
 54119.098   1.06608173E+41   1.14395573E+40
 54123.156   9.10362719E+40   9.76780019E+39
 54127.129   7.66467019E+40   8.22364252E+39
