#generated on Fri Feb 20 13:50:15 2015 using mklcbol.pro
#
#INFILE   SN2006kf_bol.dat
#NAME     SN2006kf
#AV_HOST  0.099 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.651 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.784 +/- 0.000
#NFILT    6 (B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54037.289   6.95014805E+42   7.53988802E+40
 54038.266   7.34502356E+42   7.98111041E+40
 54039.238   7.56167076E+42   8.22692622E+40
 54041.211   7.65079680E+42   8.34344565E+40
 54042.223   7.42890401E+42   8.10861190E+40
 54043.160   7.24427699E+42   7.91292406E+40
 54045.230   6.64317990E+42   7.27662816E+40
 54047.230   5.90559587E+42   6.48166455E+40
 54048.262   5.27520686E+42   5.79004360E+40
 54049.258   4.93127688E+42   5.41395521E+40
 54052.266   3.90918379E+42   4.28311958E+40
 54053.219   3.67325131E+42   4.01392096E+40
 54056.199   3.18927203E+42   3.47388767E+40
 54057.191   3.06641397E+42   3.32885388E+40
 54060.176   2.70684285E+42   2.92287512E+40
 54065.203   2.03184320E+42   2.17651051E+40
 54066.273   1.90122437E+42   2.02824853E+40
 54068.203   1.61893463E+42   1.72561518E+40
 54069.195   1.52090848E+42   1.62319414E+40
 54070.215   1.42370051E+42   1.52758940E+40
 54074.203   1.14832735E+42   1.24024493E+40
 54075.191   1.08302606E+42   1.17047553E+40
 54078.148   9.50793487E+41   1.02930440E+40
 54080.199   8.76642713E+41   9.48380938E+39
 54083.184   7.92241367E+41   8.54440813E+39
