#generated on Fri Feb 20 13:11:23 2015 using mklcbol.pro
#
#INFILE   SN2007N_bol.dat
#NAME     SN2007N
#AV_HOST  1.085 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.105 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.913 +/- 0.000
#NFILT    4 (B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54123.312   1.56888760E+42   1.18614178E+41
 54125.371   1.64227173E+42   1.23791503E+41
 54127.309   1.53150656E+42   1.15049939E+41
 54128.309   1.42507307E+42   1.06881798E+41
 54131.293   1.03142202E+42   7.70145603E+40
 54133.301   8.36262075E+41   6.23590119E+40
 54143.305   3.77116394E+41   2.81444467E+40
 54147.250   3.04844033E+41   2.27730420E+40
 54153.305   2.26713360E+41   1.69545896E+40
 54154.273   2.20683513E+41   1.65069618E+40
 54158.277   1.94659050E+41   1.45951230E+40
 54160.293   1.89736728E+41   1.42595545E+40
 54161.215   1.83605853E+41   1.38011775E+40
 54169.230   1.31773488E+41   9.90304754E+39
 54174.273   1.10677198E+41   8.33029568E+39
 54181.273   8.92187733E+40   6.71435314E+39
 54185.230   8.40432459E+40   6.32758098E+39
 54190.227   7.64037411E+40   5.76043035E+39
 54199.203   5.40253132E+40   4.09903890E+39
 54200.320   5.32393238E+40   4.03750690E+39
 54203.281   5.07825830E+40   3.85367584E+39
 54207.129   4.75603679E+40   3.61381561E+39
 54213.152   3.91056470E+40   2.98443741E+39
