#generated on Tue Feb  3 11:10:19 2015 using mklcbol.pro
#
#INFILE   SN2006et_bol.dat
#NAME     SN2006et
#AV_HOST  0.787 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.053 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.824 +/- 0.000
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53986.199   1.06909981E+43   8.35490636E+41
 53988.070   1.27434353E+43   9.96017140E+41
 53991.152   1.49881538E+43   1.17185525E+42
 53994.223   1.53562722E+43   1.20059458E+42
 53998.180   1.38518976E+43   1.08241934E+42
 54001.121   1.22483984E+43   9.56696715E+41
 54003.133   1.09098413E+43   8.52184218E+41
 54007.160   8.28064325E+42   6.46417410E+41
 54008.133   7.71355983E+42   6.01967134E+41
 54012.023   5.83847064E+42   4.54422931E+41
 54013.109   5.50921366E+42   4.28315561E+41
 54017.266   4.40964826E+42   3.41456703E+41
 54023.215   3.15095946E+42   2.42965802E+41
 54024.059   3.05130988E+42   2.35181763E+41
 54025.172   2.90810185E+42   2.23995839E+41
 54029.184   2.32316739E+42   1.78766288E+41
 54033.188   1.90925082E+42   1.47005163E+41
 54039.160   1.58021267E+42   1.21820108E+41
 54044.121   1.40843708E+42   1.08680528E+41
 54046.062   1.33482290E+42   1.03038771E+41
 54052.098   1.15342459E+42   8.91660241E+40
 54060.035   9.81464264E+41   7.59890786E+40
 54066.105   8.88824510E+41   6.89501203E+40
 54076.051   7.45561123E+41   5.80093568E+40
