7.500000000000000000e-01 2.563049999999999901e+39
8.249999999999999556e-01 3.855489999999999794e+39
9.100000000000000311e-01 5.905109999999999694e+39
1.000000000000000000e+00 8.486280000000000367e+39
1.100000000000000089e+00 1.188500000000000010e+40
1.209999999999999964e+00 1.645170000000000073e+40
1.330000000000000071e+00 2.256810000000000016e+40
1.459999999999999964e+00 3.055899999999999913e+40
1.610000000000000098e+00 4.150070000000000045e+40
1.770000000000000018e+00 5.517490000000000162e+40
1.949999999999999956e+00 7.309999999999999633e+40
2.149999999999999911e+00 9.629150000000000924e+40
2.370000000000000107e+00 1.257360000000000003e+41
2.609999999999999876e+00 1.625479999999999921e+41
2.870000000000000107e+00 2.078720000000000087e+41
3.160000000000000142e+00 2.650620000000000030e+41
3.479999999999999982e+00 3.362319999999999986e+41
3.830000000000000071e+00 4.244669999999999830e+41
4.209999999999999964e+00 5.331130000000000353e+41
4.629999999999999893e+00 6.697950000000000345e+41
5.089999999999999858e+00 8.410320000000000152e+41
5.599999999999999645e+00 1.057049999999999942e+42
6.160000000000000142e+00 1.324760000000000060e+42
6.780000000000000249e+00 1.653480000000000029e+42
7.459999999999999964e+00 2.045849999999999975e+42
8.210000000000000853e+00 2.502040000000000054e+42
9.029999999999999361e+00 3.032739999999999808e+42
9.929999999999999716e+00 3.602369999999999767e+42
1.091999999999999993e+01 4.180969999999999780e+42
1.200999999999999979e+01 4.722269999999999905e+42
1.321000000000000085e+01 5.189460000000000013e+42
1.452999999999999936e+01 5.566930000000000094e+42
1.598000000000000043e+01 5.754540000000000266e+42
1.757999999999999829e+01 5.695669999999999805e+42
1.933999999999999986e+01 5.443540000000000023e+42
2.126999999999999957e+01 5.005720000000000159e+42
2.339999999999999858e+01 4.402049999999999705e+42
2.573999999999999844e+01 3.788319999999999795e+42
2.830999999999999872e+01 3.262180000000000101e+42
3.114000000000000057e+01 2.803779999999999847e+42
3.425999999999999801e+01 2.399420000000000000e+42
3.767999999999999972e+01 2.002809999999999906e+42
4.145000000000000284e+01 1.536510000000000144e+42
4.560000000000000142e+01 1.190800000000000064e+42
5.015999999999999659e+01 9.505970000000000186e+41
5.517999999999999972e+01 7.700750000000000160e+41
6.070000000000000284e+01 6.271390000000000302e+41
6.676999999999999602e+01 5.107929999999999890e+41
7.345000000000000284e+01 4.147749999999999929e+41
8.079999999999999716e+01 3.349999999999999818e+41
8.887999999999999545e+01 2.691149999999999870e+41
9.776999999999999602e+01 2.148959999999999864e+41
1.075499999999999972e+02 1.703989999999999967e+41
1.183100000000000023e+02 1.345160000000000016e+41
1.301399999999999864e+02 1.050819999999999926e+41
1.431500000000000057e+02 8.178919999999999625e+40
