#generated on Fri Aug 21 14:23:40 2015 using mklcbol.pro
#
#INFILE   SN2005ke_bol.dat
#NAME     SN2005ke
#AV_HOST  0.260 +/- 0.020
#RV_HOST  0.400 +/- 0.000
#AV_MW    0.062 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.840 +/- 0.100
#NFILT    8 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,Y_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53691.266   1.33168184E+42   1.00889827E+41
 53692.273   1.70855130E+42   1.29770078E+41
 53693.250   2.05546885E+42   1.56048804E+41
 53694.250   2.27827283E+42   1.71950003E+41
 53695.211   2.57685327E+42   1.94237566E+41
 53696.262   2.85584031E+42   2.14696515E+41
 53697.191   3.05422015E+42   2.28899648E+41
 53698.215   3.20466981E+42   2.39149443E+41
 53699.211   3.26976884E+42   2.43128199E+41
 53700.242   3.24607290E+42   2.40394916E+41
 53701.230   3.16074867E+42   2.32779694E+41
 53702.203   3.01168039E+42   2.20234093E+41
 53703.262   2.81683822E+42   2.04061687E+41
 53704.223   2.62532650E+42   1.88375870E+41
 53705.227   2.42486712E+42   1.72385854E+41
 53706.211   2.21456889E+42   1.55960344E+41
 53707.316   2.01885844E+42   1.40751432E+41
 53709.211   1.73446577E+42   1.19092236E+41
 53710.227   1.60617318E+42   1.09616634E+41
 53712.207   1.39192475E+42   9.41937999E+40
 53713.176   1.30831341E+42   8.83245573E+40
 53714.145   1.23072182E+42   8.29768012E+40
 53715.148   1.15683024E+42   7.79010041E+40
 53716.156   1.08956652E+42   7.33157719E+40
 53717.148   1.02670807E+42   6.90353332E+40
 53718.195   9.59628468E+41   6.45493866E+40
 53720.176   8.38745132E+41   5.65829299E+40
 53721.133   7.89129951E+41   5.33594469E+40
 53724.105   6.63055082E+41   4.51647000E+40
 53725.215   6.27516427E+41   4.28561587E+40
 53727.207   5.69031285E+41   3.90518658E+40
 53730.215   4.98201873E+41   3.44303511E+40
 53731.168   4.79289090E+41   3.31852739E+40
 53736.168   3.96313812E+41   2.77448827E+40
 53737.168   3.81749017E+41   2.67807742E+40
 53741.141   3.30598661E+41   2.33604106E+40
 53743.105   3.09584490E+41   2.19570418E+40
 53746.168   2.82837430E+41   2.02016767E+40
 53750.105   2.51031600E+41   1.80873094E+40
 53753.070   2.31441021E+41   1.67336590E+40
 53755.094   2.15770242E+41   1.56400926E+40
 53756.137   2.09354178E+41   1.51778500E+40
 53757.105   2.02810650E+41   1.47301188E+40
 53761.188   1.78825794E+41   1.30479940E+40
 53763.078   1.70986607E+41   1.25129843E+40
 53764.098   1.65932351E+41   1.21530654E+40
 53765.078   1.61780400E+41   1.18612559E+40
 53767.043   1.54127414E+41   1.13170897E+40
 53771.062   1.39112647E+41   1.02473443E+40
 53773.066   1.31626895E+41   9.69266998E+39
 53774.914   1.25839486E+41   9.27180785E+39
 53776.070   1.22804152E+41   9.03804135E+39
 53778.055   1.17691183E+41   8.67550076E+39
 53784.016   1.01279244E+41   7.50620248E+39
 53786.016   9.63408596E+40   7.14012789E+39
 53789.016   8.94885566E+40   6.62352145E+39
