#generated on Wed Aug  6 12:27:44 2014 using mklcbol.pro
#
#INFILE   SN2007ba_lc_bol.dat
#NAME     SN2007ba
#AV_HOST  0.840 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 36.170 +/- 0.100
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54194.332   8.59397680E+42   1.27341474E+42
 54197.336   9.52485901E+42   1.40941625E+42
 54200.340   8.93893742E+42   1.32003057E+42
 54202.367   7.91988883E+42   1.16813653E+42
 54203.332   7.27403188E+42   1.07222308E+42
 54207.277   4.93282182E+42   7.25810823E+41
 54211.297   3.41722718E+42   5.02364646E+41
 54213.262   2.92486826E+42   4.30092216E+41
 54218.332   1.95102225E+42   2.86702142E+41
 54224.230   1.35120845E+42   1.98485231E+41
 54227.285   1.26456544E+42   1.85995029E+41
 54229.281   1.19153178E+42   1.75239734E+41
 54232.223   1.14479274E+42   1.68471262E+41
 54235.195   1.09333263E+42   1.61000128E+41
 54243.227   8.42470968E+41   1.24109207E+41
 54246.191   7.99298309E+41   1.17806325E+41
 54255.102   7.45471981E+41   1.10128334E+41
