#generated on Thu Dec 10 14:43:43 2015 using mklcbol.pro
#
#INFILE   SN2005ke_bol.dat
#NAME     SN2005ke
#AV_HOST  0.132 +/- 0.016
#RV_HOST  0.500 +/- 0.290
#AV_MW    0.062 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.840 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53691.266   1.07215664E+42   3.31606339E+41
 53692.273   1.38097385E+42   4.27257774E+41
 53693.250   1.67109687E+42   5.15485907E+41
 53694.250   1.87215187E+42   5.72010761E+41
 53695.211   2.12609679E+42   6.47814289E+41
 53696.262   2.36663025E+42   7.17662922E+41
 53697.191   2.54348472E+42   7.66655054E+41
 53698.215   2.68651902E+42   8.02582348E+41
 53699.211   2.76010537E+42   8.18369584E+41
 53700.242   2.77010675E+42   8.12301383E+41
 53701.230   2.72223664E+42   7.89319972E+41
 53702.203   2.62358846E+42   7.49735843E+41
 53703.262   2.48672966E+42   6.96969431E+41
 53704.223   2.34723784E+42   6.44371498E+41
 53705.227   2.19122738E+42   5.90642206E+41
 53706.211   2.01925411E+42   5.34478146E+41
 53707.316   1.85710422E+42   4.81752770E+41
 53709.211   1.60258232E+42   4.04787185E+41
 53710.227   1.48554325E+42   3.70506491E+41
 53712.207   1.28240009E+42   3.14526853E+41
 53713.176   1.20106499E+42   2.93551224E+41
 53714.145   1.12508219E+42   2.75113016E+41
 53715.148   1.05049779E+42   2.57252586E+41
 53716.156   9.82174925E+41   2.41027508E+41
 53717.148   9.18274794E+41   2.25549028E+41
 53718.195   8.50991328E+41   2.09819778E+41
 53720.176   7.29873046E+41   1.82863169E+41
 53721.133   6.83270199E+41   1.72532583E+41
 53724.105   5.65444940E+41   1.46415375E+41
 53725.215   5.33669760E+41   1.39140834E+41
 53730.215   4.17933578E+41   1.12381590E+41
 53731.168   4.01376067E+41   1.08390114E+41
 53736.168   3.29598206E+41   9.11019325E+40
 53737.168   3.17037829E+41   8.80081801E+40
 53741.141   2.73758470E+41   7.70481786E+40
 53743.105   2.56417886E+41   7.24129651E+40
 53746.168   2.32782765E+41   6.67524773E+40
 53750.105   2.05213400E+41   5.99871571E+40
 53753.070   1.86724747E+41   5.56621668E+40
 53755.094   1.74643050E+41   5.19900929E+40
 53756.137   1.69559993E+41   5.02925940E+40
 53757.105   1.64563517E+41   4.88267858E+40
 53761.188   1.44871981E+41   4.34241232E+40
 53763.078   1.38339073E+41   4.16640828E+40
 53764.098   1.34180176E+41   4.04610018E+40
 53765.078   1.30724969E+41   3.94696367E+40
 53767.043   1.24512313E+41   3.76169586E+40
 53771.062   1.12246131E+41   3.39905189E+40
 53773.066   1.06443282E+41   3.20665331E+40
 53774.914   1.01810630E+41   3.06650706E+40
 53776.070   9.92144025E+40   2.97882951E+40
 53778.055   9.47003381E+40   2.85031638E+40
 53784.016   8.11331848E+40   2.46286577E+40
 53786.016   7.71521038E+40   2.34698722E+40
 53789.016   7.17979995E+40   2.19158795E+40
