#generated on Tue Aug 19 19:46:57 2014 using mklcbol.pro
#
#INFILE   SN2008hv_lc_bol.dat
#NAME     sn2008hv
#AV_HOST  0.150 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.084 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 33.840 +/- 0.150
#NFILT    6 (B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54806.281   2.50918458E+42   1.09734596E+42
 54808.297   4.70904246E+42   2.06509587E+42
 54809.285   5.84710141E+42   2.56545818E+42
 54810.289   6.83964056E+42   3.00142959E+42
 54811.293   7.70477929E+42   3.38203707E+42
 54812.270   8.43414948E+42   3.70665752E+42
 54813.285   8.94222539E+42   3.93512847E+42
 54815.328   9.57692606E+42   4.22729832E+42
 54817.262   9.41730422E+42   4.16317564E+42
 54818.258   9.14831158E+42   4.04746005E+42
 54822.305   7.41614347E+42   3.29071259E+42
 54827.250   5.28233282E+42   2.34655410E+42
 54828.285   4.90695722E+42   2.18051916E+42
 54829.234   4.59473465E+42   2.04038477E+42
 54830.227   4.26834420E+42   1.89354522E+42
 54831.262   4.02591064E+42   1.78401018E+42
 54833.266   3.68021887E+42   1.62386823E+42
 54834.320   3.52568003E+42   1.55307323E+42
 54837.297   3.23863414E+42   1.42148088E+42
 54838.293   3.13981733E+42   1.37681776E+42
 54839.180   3.03636467E+42   1.32925586E+42
 54840.230   2.89571598E+42   1.26591595E+42
 54841.234   2.74048120E+42   1.19640098E+42
 54842.348   2.55363947E+42   1.11308160E+42
 54844.273   2.26709963E+42   9.86064776E+41
 54849.273   1.68557260E+42   7.35128801E+41
 54854.270   1.31331053E+42   5.73593421E+41
 54856.246   1.21261245E+42   5.30286116E+41
 54867.203   8.36710277E+41   3.68289970E+41
 54868.148   8.11254466E+41   3.57376834E+41
 54870.164   7.61761751E+41   3.35805646E+41
 54874.129   6.80000544E+41   3.00091502E+41
 54875.137   6.61757442E+41   2.92145337E+41
 54878.141   6.16141717E+41   2.72220573E+41
 54884.164   5.30417752E+41   2.34549907E+41
 54887.160   4.93269647E+41   2.17854553E+41
 54889.168   4.68061165E+41   2.06699286E+41
 54895.078   3.99456145E+41   1.76416784E+41
