#generated on Mon Aug  4 16:00:53 2014 using mklcbol.pro
#
#INFILE   SN2005ke_lc_bol.dat
#NAME     sn2005ke
#AV_HOST  0.120 +/- 0.006
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.081 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.840 +/- 0.200
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53689.176   2.93952652E+41   4.16542599E+40
 53690.258   4.44491380E+41   6.29876682E+40
 53694.250   1.10208390E+42   1.56158632E+41
 53695.211   1.26164100E+42   1.78761871E+41
 53698.215   1.60841036E+42   2.27857284E+41
 53699.211   1.65621670E+42   2.34615587E+41
 53702.203   1.57448082E+42   2.22986631E+41
 53703.262   1.47877772E+42   2.09417569E+41
 53706.211   1.14650591E+42   1.62344939E+41
 53707.316   1.03217704E+42   1.46152595E+41
 53712.207   6.57251597E+41   9.30587913E+40
 53713.176   6.09918198E+41   8.63565502E+40
 53716.156   4.91087703E+41   6.95308012E+40
 53720.176   3.70849561E+41   5.25066129E+40
 53721.133   3.50224781E+41   4.95867080E+40
 53725.215   2.83270088E+41   4.01080955E+40
 53730.215   2.29231091E+41   3.24581535E+40
 53736.168   1.86362900E+41   2.63895204E+40
 53737.168   1.80033063E+41   2.54935177E+40
 53741.141   1.58042170E+41   2.23805576E+40
 53746.168   1.36497385E+41   1.93308419E+40
 53750.105   1.21824674E+41   1.72539258E+40
 53755.094   1.04744781E+41   1.48360536E+40
 53761.188   8.74442880E+40   1.23867569E+40
 53763.078   8.37115746E+40   1.18586608E+40
 53764.098   8.11792273E+40   1.15001845E+40
 53765.078   7.89119938E+40   1.11792731E+40
 53767.043   7.48436219E+40   1.06033225E+40
 53771.062   6.76265525E+40   9.58181534E+39
 53773.066   6.39553358E+40   9.06201895E+39
 53774.914   6.11262737E+40   8.66157606E+39
 53778.055   5.66053834E+40   8.02156440E+39
 53784.016   4.83261549E+40   6.84929630E+39
 53786.016   4.58032083E+40   6.49185168E+39
 53798.031   3.47232584E+40   4.92287685E+39
 53804.059   3.00488476E+40   4.26054161E+39
 53809.035   2.69710283E+40   3.82474924E+39
 53818.992   2.15906732E+40   3.06257031E+39
 53966.324   2.16627782E+39   3.07895832E+38
