#generated on Wed Oct 22 15:41:14 2014 using mklcbol.pro
#
#INFILE   SN2008ia_lc_bolu.dat
#NAME     sn2008ia
#AV_HOST  0.190 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.600 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.960 +/- 0.090
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54809.254   8.07875277E+42   1.14390149E+42
 54810.332   8.49471899E+42   1.20302030E+42
 54813.199   8.87955375E+42   1.25763241E+42
 54818.227   7.32103693E+42   1.03729039E+42
 54821.277   5.92200759E+42   8.38845356E+41
 54830.195   2.85856331E+42   4.02374892E+41
 54831.234   2.70687421E+42   3.80703095E+41
 54834.238   2.25612377E+42   3.16490494E+41
 54838.262   1.63151884E+42   2.28148331E+41
 54839.207   1.55597676E+42   2.17539772E+41
 54840.199   1.45087371E+42   2.02877060E+41
 54841.168   1.35018333E+42   1.88796769E+41
 54845.355   1.02556665E+42   1.43511479E+41
 54855.316   7.38280610E+41   1.03457464E+41
 54856.215   7.35076971E+41   1.03039023E+41
