#generated on Mon Jul 28 18:57:02 2014 using mklcbol.pro
#
#INFILE   sn2004gs_lcbol.dat
#NAME     sn2004gs
#AV_HOST  0.540 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.400 +/- 0.200
#NFILT    5 (B_Bessell,V_Bessell,R_Bessell,I_Bessell,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53363.281   5.23481841E+42   1.14790849E+42
 53365.242   4.49642839E+42   9.85212201E+41
 53366.266   4.16942087E+42   9.13175350E+41
 53372.242   2.89810183E+42   6.32794931E+41
 53373.281   2.73905612E+42   5.97401252E+41
 53374.254   2.60493918E+42   5.66926657E+41
 53375.254   2.49397914E+42   5.42885871E+41
 53376.297   2.41689075E+42   5.26411529E+41
 53377.227   2.26449889E+42   4.93081652E+41
 53378.281   2.10359916E+42   4.57856459E+41
 53380.254   1.84600719E+42   4.01791632E+41
 53381.238   1.72025638E+42   3.74333634E+41
 53383.254   1.42409312E+42   3.09336694E+41
 53384.207   1.32622472E+42   2.87969751E+41
 53385.246   1.24943537E+42   2.71290930E+41
 53386.223   1.17864833E+42   2.55852561E+41
 53387.238   1.12434626E+42   2.44197138E+41
 53388.223   1.08278946E+42   2.35414638E+41
 53389.191   1.03655239E+42   2.25384426E+41
 53390.180   9.85458226E+41   2.14217025E+41
 53391.141   9.75432961E+41   2.12169329E+41
 53392.176   9.71536320E+41   2.11488616E+41
 53393.223   9.24104650E+41   2.01236353E+41
 53394.230   8.94735803E+41   1.94914795E+41
 53398.172   7.78076228E+41   1.69536046E+41
 53400.129   7.24743141E+41   1.57937112E+41
 53403.152   6.57922742E+41   1.43438701E+41
 53404.191   6.39846945E+41   1.39522373E+41
 53406.160   6.09947070E+41   1.33031113E+41
 53407.184   5.88611988E+41   1.28376513E+41
 53408.164   5.73776890E+41   1.25168541E+41
 53409.160   5.57460236E+41   1.21637627E+41
 53410.180   5.35805321E+41   1.16898940E+41
 53411.164   5.22919834E+41   1.14070220E+41
 53412.156   5.15639673E+41   1.12510716E+41
 53413.145   5.07406617E+41   1.10745423E+41
