#generated on Thu Oct 23 16:27:54 2014 using mklcbol.pro
#
#INFILE   02dj_lc_bol.dat
#NAME     SN2002dj
#AV_HOST  0.280 +/- 0.030
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.033 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 32.930 +/- 0.150
#NFILT    7 (U_Cohen,B_Bessell,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 52439.102   2.46872129E+42   3.66194175E+41
 52439.898   3.15808194E+42   4.68429359E+41
 52440.000   3.25391293E+42   4.82651783E+41
 52441.102   4.39605832E+42   6.52601203E+41
 52444.102   8.20137683E+42   1.22193927E+42
 52446.000   1.05714789E+43   1.57775998E+42
 52450.000   1.26604999E+43   1.89242881E+42
 52452.801   1.07886412E+43   1.61274257E+42
 52452.898   1.02051978E+43   1.52513760E+42
 52453.102   1.01434559E+43   1.51658792E+42
 52453.898   9.88603681E+42   1.47838273E+42
 52455.000   9.36860613E+42   1.40128023E+42
 52456.000   8.86857531E+42   1.32739459E+42
 52458.000   7.97239118E+42   1.19350458E+42
 52458.102   7.89408359E+42   1.18173872E+42
 52460.000   6.89697814E+42   1.03244618E+42
 52463.000   5.54436515E+42   8.29405764E+41
 52464.000   5.18571152E+42   7.75665145E+41
 52465.000   4.86468399E+42   7.27269483E+41
 52467.000   4.38686013E+42   6.55022197E+41
 52470.000   3.94741799E+42   5.88175015E+41
 52473.000   3.70753213E+42   5.51322295E+41
 52473.102   3.69546103E+42   5.49503650E+41
 52476.000   3.28393286E+42   4.87383176E+41
 52479.898   3.02347849E+42   4.48014495E+41
 52481.000   2.93946055E+42   4.35316602E+41
 52484.000   2.64310276E+42   3.91553806E+41
 52484.801   2.55695688E+42   3.78840721E+41
 52487.000   2.30140533E+42   3.41362619E+41
 52494.000   1.52111244E+42   2.25803243E+41
 52495.000   1.42323784E+42   2.11241122E+41
