#generated on Mon Aug 11 11:33:39 2014 using mklcbol.pro
#
#INFILE   SN2007ax_lc_bol.dat
#NAME     SN2007ax
#AV_HOST  0.426 +/- 0.049
#RV_HOST  1.900 +/- 0.400
#AV_MW    0.135 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 32.390 +/- 0.050
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54185.051   7.75631038E+41   9.31958237E+40
 54190.105   9.49409866E+41   1.13759975E+41
 54194.008   7.00002660E+41   8.37545620E+40
 54197.051   5.13226789E+41   6.13871269E+40
 54206.984   2.21327759E+41   2.64677793E+40
 54212.965   1.69059622E+41   2.02222787E+40
 54218.004   1.37878652E+41   1.64986989E+40
 54218.965   1.32541557E+41   1.58598640E+40
 54223.961   1.08462739E+41   1.29802600E+40
 54228.969   8.81845585E+40   1.05567667E+40
 54234.953   7.13045802E+40   8.54065852E+39
 54238.949   6.33449292E+40   7.59106510E+39
 54245.949   5.48376110E+40   6.57855482E+39
