#generated on Tue Aug  4 14:30:41 2015 using mklcbol.pro
#
#INFILE   SN2005el_bol.dat
#NAME     SN2005el
#AV_HOST  0.023 +/- 0.037
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.304 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.048 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53640.328   7.79682487E+42   9.62848323E+41
 53641.359   8.67283968E+42   1.07373886E+42
 53643.316   1.00873633E+43   1.25508321E+42
 53644.348   1.01360500E+43   1.26212279E+42
 53648.312   1.00671075E+43   1.26143929E+42
 53650.395   9.28851379E+42   1.16845663E+42
 53653.301   7.87394065E+42   9.91866329E+41
 53655.324   6.28298791E+42   7.91200678E+41
 53656.363   5.82701863E+42   7.32807567E+41
 53657.289   5.45193066E+42   6.83748125E+41
 53659.277   4.57621436E+42   5.68820817E+41
 53660.352   4.23590439E+42   5.23529829E+41
 53663.297   3.61777454E+42   4.37629205E+41
 53664.352   3.46657265E+42   4.16064904E+41
 53665.320   3.36326030E+42   4.00807448E+41
 53666.281   3.25475253E+42   3.85169510E+41
 53668.324   3.03778468E+42   3.54453993E+41
 53669.312   2.91544569E+42   3.38267001E+41
 53670.348   2.78363985E+42   3.21342154E+41
 53671.320   2.63733242E+42   3.03523177E+41
 53672.352   2.48280266E+42   2.85137582E+41
 53673.309   2.31575851E+42   2.65916929E+41
 53675.328   2.01527304E+42   2.31905113E+41
 53676.363   1.87457020E+42   2.16343633E+41
 53677.359   1.75340602E+42   2.03038661E+41
 53679.297   1.56630541E+42   1.81930222E+41
 53680.305   1.49108518E+42   1.73175242E+41
 53681.316   1.42076035E+42   1.65135189E+41
 53682.312   1.35752694E+42   1.58054201E+41
 53683.301   1.29638295E+42   1.51174729E+41
 53686.340   1.14742049E+42   1.34470094E+41
 53687.270   1.11831916E+42   1.31379083E+41
 53688.336   1.07296263E+42   1.26288627E+41
 53689.297   1.03491791E+42   1.21935454E+41
 53690.320   9.98111293E+41   1.17772878E+41
 53694.312   8.71343069E+41   1.03300747E+41
 53697.285   8.02463689E+41   9.53605671E+40
 53698.262   7.82553925E+41   9.30940358E+40
 53699.254   7.57962345E+41   9.02522085E+40
 53701.258   7.09886528E+41   8.47307485E+40
 53702.250   6.89588587E+41   8.24200333E+40
 53710.273   5.44812927E+41   6.56617142E+40
 53712.227   5.18582010E+41   6.26404743E+40
 53715.184   4.79199349E+41   5.80444266E+40
