#generated on Tue Feb  3 11:13:46 2015 using mklcbol.pro
#
#INFILE   SN2007bd_bol.dat
#NAME     SN2007bd
#AV_HOST  0.180 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.090 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.734 +/- 0.000
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54197.023   3.84611856E+42   2.13159627E+41
 54199.035   6.02116390E+42   3.33940580E+41
 54206.098   1.01678802E+43   5.64991409E+41
 54207.039   1.01122467E+43   5.61869278E+41
 54212.992   7.72878949E+42   4.29644105E+41
 54218.012   5.27802689E+42   2.93175069E+41
 54223.992   3.41147465E+42   1.88392180E+41
 54227.047   2.77101940E+42   1.52481420E+41
 54234.980   1.57225662E+42   8.59788059E+40
 54238.977   1.24870818E+42   6.82585296E+40
 54244.973   9.78035110E+41   5.35294565E+40
 54258.949   6.44177223E+41   3.53829962E+40
 54418.297   6.01196816E+40   3.33797174E+39
