#generated on Tue Feb  3 11:09:01 2015 using mklcbol.pro
#
#INFILE   SN2004gu_bol.dat
#NAME     SN2004gu
#AV_HOST  0.298 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.068 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.593 +/- 0.000
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53361.328   1.16059070E+43   7.86042013E+41
 53362.352   1.15504182E+43   7.82186394E+41
 53363.348   1.13935067E+43   7.71543527E+41
 53365.332   1.10212829E+43   7.46407899E+41
 53369.344   9.68227154E+42   6.55771584E+41
 53372.336   8.24697865E+42   5.58413006E+41
 53373.336   7.72432628E+42   5.23037549E+41
 53376.340   6.29970821E+42   4.26431329E+41
 53377.340   5.84711925E+42   3.95655968E+41
 53380.340   4.76581727E+42   3.21809897E+41
 53381.328   4.44911024E+42   3.00184746E+41
 53384.312   3.82861703E+42   2.57725924E+41
 53385.344   3.60491823E+42   2.42391396E+41
 53386.301   3.40714249E+42   2.28831930E+41
 53387.285   3.24109743E+42   2.17439042E+41
 53388.312   3.10754147E+42   2.08234530E+41
 53390.336   2.78855075E+42   1.86475666E+41
 53391.309   2.68312164E+42   1.79367082E+41
 53393.316   2.46225575E+42   1.64366752E+41
 53394.305   2.36283301E+42   1.57611829E+41
