#generated on Fri Feb 20 18:05:06 2015 using mklcbol.pro
#
#INFILE   SN2005ke_bol.dat
#NAME     SN2005ke
#AV_HOST  0.815 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.062 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.840 +/- 0.000
#NFILT    2 (J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53691.266   5.52546627E+40   3.89283307E+39
 53692.273   6.90709124E+40   4.87433257E+39
 53693.250   8.27507285E+40   5.84248485E+39
 53696.262   1.22211408E+41   8.63861100E+39
 53697.191   1.31941851E+41   9.33453025E+39
 53700.242   1.44985185E+41   1.02699086E+40
 53701.230   1.38265263E+41   9.73147672E+39
 53704.223   1.18169613E+41   8.21202765E+39
 53705.227   1.10320842E+41   7.61145162E+39
 53709.211   7.95123498E+40   5.29494107E+39
 53710.227   7.39741808E+40   4.90867509E+39
 53714.145   5.93043131E+40   3.91854208E+39
 53715.148   5.61873091E+40   3.70901807E+39
 53717.148   5.17989245E+40   3.44765517E+39
 53718.195   4.75696078E+40   3.17026449E+39
 53721.133   3.54102464E+40   2.34605414E+39
 53724.105   2.47944673E+40   1.60346023E+39
 53731.168   1.15609739E+40   6.99993557E+38
 53743.105   4.16178645E+39   2.29552748E+38
 53750.105   1.72229333E+39   7.47345380E+37
 53753.070   8.74918713E+38   1.91715490E+37
 53755.094   9.74993868E+38   3.06556973E+37
 53756.137   1.31231795E+39   5.57828125E+37
 53757.105   1.22371909E+39   5.20340346E+37
 53773.066   6.99769188E+38   3.18467658E+37
 53776.070   7.50441337E+38   3.77695059E+37
 53784.016   4.79923147E+38   2.31550874E+37
 53786.016   5.00379782E+38   2.40411786E+37
 53789.016   6.15649744E+38   2.98487115E+37
