#generated on Wed Oct 15 10:32:03 2014 using mklcbol.pro
#
#INFILE   SN2006ot_lc_bolu.dat
#NAME     SN2006ot
#AV_HOST  0.500 +/- 0.030
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.045 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 36.800 +/- 0.200
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54065.160   1.01304821E+43   1.60800256E+42
 54066.207   9.96394409E+42   1.58130704E+42
 54069.066   9.00259058E+42   1.42822280E+42
 54071.125   8.17398443E+42   1.29645778E+42
 54073.137   7.25761176E+42   1.15078537E+42
 54075.160   6.39242464E+42   1.01338642E+42
 54079.180   4.93912253E+42   7.82360384E+41
 54084.082   3.60444272E+42   5.70178567E+41
 54091.129   2.33792259E+42   3.69289334E+41
 54096.035   1.79838242E+42   2.83892678E+41
 54099.066   1.59277593E+42   2.51451921E+41
