#generated on Mon Aug 11 11:27:01 2014 using mklcbol.pro
#
#INFILE   SN2007N_lc_bol.dat
#NAME     SN2007N
#AV_HOST  0.350 +/- 0.113
#RV_HOST  1.190 +/- 0.400
#AV_MW    0.102 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 33.900 +/- 0.150
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54123.312   7.67986897E+41   1.96484589E+41
 54125.371   8.12081388E+41   2.07618542E+41
 54127.309   7.66135358E+41   1.95764496E+41
 54128.309   7.16662649E+41   1.83093958E+41
 54131.293   5.26127075E+41   1.34386165E+41
 54133.301   4.28542388E+41   1.09465417E+41
 54143.305   1.91840899E+41   4.89802583E+40
 54147.250   1.54287045E+41   3.93858676E+40
 54153.305   1.14226936E+41   2.91593820E+40
 54154.273   1.11183952E+41   2.83845184E+40
 54158.277   9.71578580E+40   2.48081174E+40
 54160.293   9.39726902E+40   2.40100648E+40
 54161.215   9.08579964E+40   2.32150692E+40
 54169.230   6.51430741E+40   1.66405214E+40
 54174.273   5.43768753E+40   1.38953725E+40
 54181.273   4.38142080E+40   1.11949509E+40
 54185.230   4.12739663E+40   1.05480463E+40
 54190.227   3.74275576E+40   9.57223782E+39
 54199.203   2.59585206E+40   6.65399498E+39
 54200.320   2.55894039E+40   6.55808632E+39
 54203.281   2.43576900E+40   6.24513071E+39
 54207.129   2.27266656E+40   5.83077656E+39
 54213.152   1.85136216E+40   4.75928781E+39
