#generated on Mon Jul 28 16:30:43 2014 using mklcbol.pro
#
#INFILE   sn2005M_lcbol.dat
#NAME     sn2002bo
#AV_HOST  0.850 +/- 0.113
#RV_HOST  2.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.900 +/- 0.200
#NFILT    4 (R_Bessell,I_Bessell,J_2MASS,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 52345.191   1.11395200E+42   2.04756917E+41
 52345.320   1.12501969E+42   2.06697330E+41
 52345.328   1.14233893E+42   2.09937029E+41
 52345.340   1.15166842E+42   2.11684172E+41
 52345.988   1.52507163E+42   2.81346945E+41
 52346.180   1.46584743E+42   2.69949865E+41
 52346.219   1.47990008E+42   2.72554233E+41
 52346.922   1.78312285E+42   3.28894101E+41
 52348.121   2.28763254E+42   4.22575728E+41
 52348.129   2.29635906E+42   4.24206897E+41
 52348.891   2.61457218E+42   4.83299981E+41
 52350.059   2.97932030E+42   5.50971288E+41
 52350.160   2.95851295E+42   5.46938106E+41
 52350.172   2.96204892E+42   5.47591111E+41
 52350.891   3.27318578E+42   6.05547242E+41
 52352.051   3.62405088E+42   6.70927792E+41
 52352.750   3.71265865E+42   6.87344785E+41
 52352.961   3.71392423E+42   6.87534809E+41
 52353.211   3.69820073E+42   6.84534032E+41
 52354.148   3.75027714E+42   6.94946012E+41
 52354.840   3.80626191E+42   7.05592243E+41
 52355.180   3.83377210E+42   7.10847664E+41
 52356.871   3.80992220E+42   7.06988518E+41
 52358.141   3.67993559E+42   6.83333685E+41
 52358.852   3.62235092E+42   6.73030216E+41
 52360.148   3.48761514E+42   6.48683039E+41
 52361.078   3.50433308E+42   6.52672446E+41
 52361.160   3.48942925E+42   6.49929422E+41
 52362.121   3.32091978E+42   6.19364741E+41
 52364.852   2.93457604E+42   5.48257985E+41
 52366.121   2.53843227E+42   4.74617794E+41
 52366.840   2.41738743E+42   4.52077112E+41
 52369.250   2.15864044E+42   4.03856921E+41
 52370.051   2.11332711E+42   3.95117970E+41
 52370.809   2.09542453E+42   3.91778405E+41
 52371.262   2.05717065E+42   3.84556846E+41
 52371.270   2.06427975E+42   3.85896100E+41
 52373.102   2.06429934E+42   3.85840068E+41
 52373.270   2.08344748E+42   3.89442044E+41
 52374.219   2.13001096E+42   3.98145343E+41
 52376.078   2.16338525E+42   4.03560162E+41
 52377.160   2.18033229E+42   4.06517837E+41
 52378.141   2.26047457E+42   4.21442166E+41
 52379.809   2.30552227E+42   4.29612217E+41
 52380.820   2.16828751E+42   4.03480606E+41
 52381.078   2.16367902E+42   4.02256882E+41
 52381.180   2.16007698E+42   4.01557244E+41
 52382.238   2.13580333E+42   3.96812533E+41
 52385.070   1.99017083E+42   3.69263627E+41
 52387.809   1.73906425E+42   3.22357927E+41
 52389.070   1.55479670E+42   2.87960255E+41
 52389.078   1.52372459E+42   2.82102005E+41
 52390.031   1.42431499E+42   2.63784421E+41
 52395.809   1.04076614E+42   1.93422449E+41
 52396.980   9.76572926E+41   1.81504116E+41
 52397.141   9.65417049E+41   1.79422347E+41
 52400.039   8.66360477E+41   1.61023984E+41
