#generated on Mon Jul 28 17:13:52 2014 using mklcbol.pro
#
#INFILE   sn2007nq_lcbol.dat
#NAME     sn2007nq
#AV_HOST  0.030 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.440 +/- 0.200
#NFILT    4 (B_Bessell,V_Bessell,J_2MASS,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53424.168   1.99938440E+43   1.85985095E+43
 53425.160   1.87617480E+43   1.74005948E+43
 53426.164   1.76677776E+43   1.63383190E+43
 53427.164   1.69893854E+43   1.56813654E+43
 53428.121   1.67505283E+43   1.54521833E+43
 53429.137   1.69098055E+43   1.56105710E+43
 53430.039   1.70255307E+43   1.57262290E+43
 53431.105   1.71231929E+43   1.58248734E+43
 53432.141   1.71764026E+43   1.58801501E+43
 53433.121   1.70688647E+43   1.57787255E+43
 53436.148   1.67168538E+43   1.54460519E+43
 53438.137   1.63428095E+43   1.50884782E+43
 53444.156   1.46374610E+43   1.34493149E+43
 53445.152   1.42907259E+43   1.31156234E+43
 53446.156   1.39280990E+43   1.27666669E+43
 53453.066   1.12427592E+43   1.01875701E+43
 53454.094   1.07461917E+43   9.71181933E+42
 53455.066   7.81168023E+42   6.91776156E+42
 53456.078   7.58099729E+42   6.70350002E+42
 53457.082   7.46891312E+42   6.60041927E+42
 53458.066   7.40120142E+42   6.53875166E+42
 53459.055   7.32722609E+42   6.47129065E+42
 53460.055   7.23392536E+42   6.38593211E+42
 53462.059   7.08010157E+42   6.24586725E+42
 53464.039   6.90114173E+42   6.08279066E+42
 53465.102   6.79557913E+42   5.98668394E+42
