#generated on Thu Aug 27 17:20:10 2015 using mklcbol.pro
#
#INFILE   SN2005M_bol.dat
#NAME     SN2005M
#AV_HOST  0.060 +/- 0.060
#RV_HOST  3.100 +/- 0.000
#AV_MW    0.084 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.004 +/- 0.090
#NFILT    3 (Y_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53397.203   4.81811650E+41   1.72770544E+41
 53398.207   5.23342694E+41   1.87995637E+41
 53399.188   5.40523812E+41   1.94253874E+41
 53404.211   5.85792793E+41   2.11319484E+41
 53405.238   5.42414966E+41   1.95489361E+41
 53413.168   2.81143200E+41   1.00530827E+41
 53418.168   2.24106990E+41   7.97173705E+40
 53422.133   2.26130900E+41   8.06464167E+40
 53426.164   2.82675119E+41   1.02215888E+41
 53427.164   3.02264224E+41   1.09136059E+41
 53428.121   3.19884336E+41   1.15822589E+41
 53430.039   3.38483580E+41   1.22875544E+41
 53433.121   3.48680467E+41   1.27124874E+41
 53454.094   2.50560038E+41   9.26915630E+40
 53455.066   2.37559310E+41   8.78496388E+40
 53456.078   2.24871095E+41   8.31490863E+40
 53461.145   1.72786942E+41   6.42484246E+40
