#generated on Fri Jan 30 16:59:14 2015 using mklcbol.pro
#
#INFILE   SN2005hj_bol.dat
#NAME     SN2005hj
#AV_HOST  0.200 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.100 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 37.030 +/- 0.000
#NFILT    8 (u_CSP,B_CSP,g_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53672.102   1.52926093E+43   7.58539725E+41
 53673.145   1.52470524E+43   7.57068278E+41
 53674.152   1.51457387E+43   7.52365034E+41
 53675.125   1.50186679E+43   7.46190843E+41
 53676.098   1.47653954E+43   7.33369547E+41
 53677.156   1.44436110E+43   7.16618507E+41
 53678.199   1.40592801E+43   6.96812137E+41
 53680.188   1.30420656E+43   6.46165412E+41
 53681.199   1.24588694E+43   6.17168432E+41
 53682.168   1.18505201E+43   5.87393653E+41
 53683.141   1.12076368E+43   5.54965309E+41
 53686.227   9.29269977E+42   4.58818235E+41
 53688.215   8.18860268E+42   4.04245577E+41
 53690.168   6.98124949E+42   3.45221591E+41
