#generated on Thu Dec  3 17:43:40 2015 using mklcbol.pro
#
#INFILE   SN2005el_bol.dat
#NAME     SN2005el
#AV_HOST  0.025 +/- 0.020
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.304 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.048 +/- 0.100
#NFILT    6 (u_CSP,B_CSP,V_CSP,r_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53640.328   8.61612290E+42   7.53015073E+41
 53641.359   9.65183036E+42   8.44422715E+41
 53643.316   1.13801039E+43   9.97797896E+41
 53644.348   1.14269512E+43   1.00240895E+42
 53648.312   1.15868498E+43   1.01920699E+42
 53653.301   9.43072918E+42   8.30650448E+41
 53655.324   7.58475164E+42   6.67703810E+41
 53656.363   7.09090565E+42   6.23733914E+41
 53657.289   6.67274240E+42   5.86071074E+41
 53659.277   5.57871419E+42   4.88114001E+41
 53660.352   5.16790745E+42   4.51025034E+41
 53663.297   4.39504200E+42   3.80151762E+41
 53664.352   4.18769447E+42   3.61042178E+41
 53665.320   4.03702952E+42   3.47057134E+41
 53666.281   3.86488457E+42   3.31341749E+41
 53668.324   3.50520382E+42   2.98693883E+41
 53669.312   3.31742716E+42   2.81989726E+41
 53670.348   3.12941156E+42   2.65329740E+41
 53671.320   2.93320670E+42   2.48287405E+41
 53672.352   2.74288594E+42   2.31908307E+41
 53673.309   2.56240577E+42   2.16581311E+41
 53675.328   2.23324256E+42   1.88971408E+41
 53676.363   2.08254818E+42   1.76534241E+41
 53677.359   1.95187898E+42   1.65805357E+41
 53679.297   1.75017883E+42   1.48918203E+41
 53680.305   1.66901723E+42   1.41965381E+41
 53681.316   1.59249746E+42   1.35498690E+41
 53682.312   1.52321106E+42   1.29731845E+41
 53683.301   1.45174310E+42   1.23767637E+41
 53686.340   1.28539418E+42   1.09902353E+41
 53687.270   1.25635263E+42   1.07548611E+41
 53688.336   1.21221321E+42   1.03870097E+41
 53689.297   1.18053277E+42   1.01188223E+41
 53690.320   1.14222382E+42   9.79709627E+40
 53694.312   1.00246856E+42   8.61717569E+40
 53697.285   9.25437799E+41   7.96175008E+40
 53698.262   9.03644937E+41   7.77812560E+40
 53699.254   8.75508814E+41   7.53929203E+40
 53701.258   8.20206878E+41   7.07184519E+40
 53702.250   7.97727239E+41   6.88220244E+40
 53710.273   6.33934053E+41   5.48883709E+40
 53712.227   6.05718627E+41   5.24877416E+40
 53715.184   5.60186739E+41   4.85975996E+40
