#generated on Fri Feb 20 13:50:28 2015 using mklcbol.pro
#
#INFILE   SN2006kf_bol.dat
#NAME     SN2006kf
#AV_HOST  0.099 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.651 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 34.784 +/- 0.000
#NFILT    4 (B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54036.301   4.42049994E+42   4.88273758E+40
 54038.266   5.20325909E+42   5.75084620E+40
 54039.238   5.44356806E+42   6.01815848E+40
 54042.223   5.58553012E+42   6.17886160E+40
 54048.262   4.13425234E+42   4.56603893E+40
 54052.266   2.92113548E+42   3.21234147E+40
 54056.199   2.13273303E+42   2.33089305E+40
 54060.176   1.57469424E+42   1.71168057E+40
 54065.203   1.05643212E+42   1.14457228E+40
 54068.203   8.49754431E+41   9.21839510E+39
 54069.195   8.08181884E+41   8.77242148E+39
 54075.191   6.22404740E+41   6.76863756E+39
 54080.199   5.15649744E+41   5.60856090E+39
 54084.137   4.59458529E+41   5.00162718E+39
 54087.156   4.28056763E+41   4.66617675E+39
 54091.172   3.89363616E+41   4.25093927E+39
 54096.117   3.54273681E+41   3.87630332E+39
 54102.129   3.07962242E+41   3.37535368E+39
 54119.098   1.96501094E+41   2.15673228E+39
 54123.156   1.67993147E+41   1.84378221E+39
 54127.129   1.41620391E+41   1.55430370E+39
