#generated on Thu Aug  7 17:54:42 2014 using mklcbol.pro
#
#INFILE   SN2007if_lc_bol.dat
#NAME     SN2007if
#AV_HOST  0.000 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 37.630 +/- 0.050
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54357.262   1.48681022E+43   4.84157025E+41
 54359.230   1.32655542E+43   4.31972498E+41
 54362.230   1.10760799E+43   3.60675615E+41
 54363.172   1.05045453E+43   3.42064463E+41
 54364.172   9.77291330E+42   3.18239985E+41
 54366.250   8.69686969E+42   2.83200269E+41
 54368.215   7.52944707E+42   2.45184936E+41
 54376.137   4.72844771E+42   1.53974673E+41
 54380.172   4.03833643E+42   1.31502254E+41
 54386.172   3.35331534E+42   1.09195589E+41
 54392.215   2.89326168E+42   9.42146445E+40
 54395.215   2.66769898E+42   8.68695401E+40
 54403.199   2.20310971E+42   7.17409006E+40
 54409.152   1.96833246E+42   6.40957382E+40
 54421.133   1.64279770E+42   5.34951961E+40
 54428.105   1.45490770E+42   4.73768457E+40
 54435.078   1.27329244E+42   4.14628222E+40
 54443.078   1.06759277E+42   3.47645269E+40
