#generated on Mon Aug 11 11:33:25 2014 using mklcbol.pro
#
#INFILE   SN2007ax_lc_bol.dat
#NAME     SN2007ax
#AV_HOST  0.426 +/- 0.049
#RV_HOST  1.900 +/- 0.400
#AV_MW    0.135 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 32.390 +/- 0.050
#NFILT    6 (B_Bessell,V_Bessell,R_Bessell,I_Bessell,J_2MASS,H_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54185.051   1.19233205E+42   1.38396489E+41
 54190.105   1.46056525E+42   1.69656499E+41
 54191.098   1.44201277E+42   1.67415825E+41
 54194.008   1.18395789E+42   1.36689623E+41
 54196.031   1.09267820E+42   1.25316021E+41
 54197.051   9.91354862E+41   1.13374999E+41
 54206.984   4.88380753E+41   5.52817851E+40
 54212.965   3.14302171E+41   3.55754596E+40
 54218.004   2.17524024E+41   2.50455642E+40
 54218.965   2.01628971E+41   2.34047980E+40
 54221.969   1.74519289E+41   2.03984846E+40
 54223.961   1.60296171E+41   1.88307211E+40
 54228.969   1.26462950E+41   1.50059970E+40
 54229.961   1.21276578E+41   1.44168655E+40
