#generated on Tue Feb  3 11:09:33 2015 using mklcbol.pro
#
#INFILE   SN2005eq_bol.dat
#NAME     SN2005eq
#AV_HOST  0.136 +/- 0.000
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.195 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.470 +/- 0.000
#NFILT    5 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53650.285   9.45776437E+42   3.23917946E+41
 53655.266   9.77898481E+42   3.34899034E+41
 53658.199   9.16584200E+42   3.13876053E+41
 53659.172   8.93247212E+42   3.05885289E+41
 53662.250   7.97113560E+42   2.72964733E+41
 53663.223   7.53375584E+42   2.57988733E+41
 53665.195   6.69619031E+42   2.29316183E+41
 53666.254   6.23235303E+42   2.13418903E+41
 53669.219   5.03811830E+42   1.72396715E+41
 53671.262   4.37084162E+42   1.49380672E+41
 53673.266   3.81331138E+42   1.30101576E+41
 53675.230   3.36704692E+42   1.14663854E+41
 53682.277   2.34293245E+42   7.93163683E+40
 53683.227   2.27118584E+42   7.68351837E+40
 53687.242   1.89849570E+42   6.40971157E+40
 53694.215   1.32606212E+42   4.47218531E+40
 53698.160   1.12742351E+42   3.80560558E+40
 53699.191   1.08723147E+42   3.67030661E+40
 53707.242   8.73887718E+41   2.95581937E+40
 53712.164   7.93474450E+41   2.68818610E+40
