#generated on Fri Aug 21 13:51:05 2015 using mklcbol.pro
#
#INFILE   SN2006mr_bol.dat
#NAME     SN2006mr
#AV_HOST  0.140 +/- 0.060
#RV_HOST  2.100 +/- 0.000
#AV_MW    0.056 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.150 +/- 0.100
#NFILT    3 (Y_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54047.176   8.27807589E+40   2.05876614E+40
 54049.207   1.13343359E+41   2.81713022E+40
 54053.289   1.53017342E+41   3.80690561E+40
 54057.129   1.50677325E+41   3.75988655E+40
 54063.273   9.91211247E+40   2.49759434E+40
 54067.285   6.51223466E+40   1.65662630E+40
 54070.277   4.71593940E+40   1.20610445E+40
 54072.219   3.84109513E+40   9.81376532E+39
 54073.211   3.53223592E+40   9.03708295E+39
 54077.250   2.52962614E+40   6.49631796E+39
 54082.230   1.75156931E+40   4.51430629E+39
 54086.211   1.37776504E+40   3.56753628E+39
 54090.113   1.12295436E+40   2.92016128E+39
 54093.188   9.57799019E+39   2.49762060E+39
 54098.184   7.76589037E+39   2.03466895E+39
 54103.203   6.35179625E+39   1.66942280E+39
 54107.098   5.67053461E+39   1.49574619E+39
 54109.168   5.22623187E+39   1.37976277E+39
 54111.207   4.94607554E+39   1.30774524E+39
 54114.168   4.21165910E+39   1.11326750E+39
 54120.105   3.11687540E+39   8.22352895E+38
 54128.094   2.18662416E+39   5.74715591E+38
 54137.070   1.57821918E+39   4.12059128E+38
