#generated on Tue Aug  4 14:31:53 2015 using mklcbol.pro
#
#INFILE   SN2007bd_bol.dat
#NAME     SN2007bd
#AV_HOST  0.100 +/- 0.068
#RV_HOST  3.100 +/- 0.290
#AV_MW    0.090 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.734 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 54198.039   6.27077151E+42   2.03079097E+42
 54199.035   7.59034376E+42   2.46211531E+42
 54201.043   1.01520019E+43   3.30158866E+42
 54205.082   1.23945366E+43   4.04913501E+42
 54206.098   1.16833648E+43   3.81648401E+42
 54207.039   1.16072075E+43   3.79371488E+42
 54207.969   1.13323590E+43   3.70796555E+42
 54212.992   8.65972932E+42   2.83886685E+42
 54218.012   5.94537247E+42   1.94773543E+42
 54220.000   5.16480991E+42   1.69099916E+42
 54222.969   4.32800362E+42   1.41625974E+42
 54223.992   4.24528640E+42   1.38821574E+42
 54224.965   4.05273543E+42   1.32386487E+42
 54227.047   3.75184429E+42   1.22371196E+42
 54227.977   3.63139664E+42   1.18410237E+42
 54234.980   2.53736384E+42   8.23459191E+41
 54238.977   2.04239568E+42   6.60674614E+41
 54243.973   1.57674842E+42   5.08361311E+41
 54244.973   1.55888752E+42   5.02848945E+41
 54246.984   1.44318450E+42   4.65417291E+41
