#generated on Mon Jul 28 16:26:37 2014 using mklcbol.pro
#
#INFILE   sn2005M_lcbol.dat
#NAME     sn2002bo
#AV_HOST  0.850 +/- 0.113
#RV_HOST  2.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.900 +/- 0.200
#NFILT    7 (U_Bessell,V_Bessell,R_Bessell,I_Bessell,J_2MASS,H_2MASS,Ks_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 52345.191   2.13023534E+42   3.81190348E+41
 52345.320   2.19412176E+42   3.92396848E+41
 52345.328   2.21509784E+42   3.96256383E+41
 52345.340   2.22986111E+42   3.98924311E+41
 52345.988   2.94347370E+42   5.27243160E+41
 52346.180   2.91607756E+42   5.21530337E+41
 52346.219   2.94671509E+42   5.26998817E+41
 52346.922   3.64595649E+42   6.52008325E+41
 52348.121   4.78561353E+42   8.56107001E+41
 52348.129   4.79863769E+42   8.58487893E+41
 52348.891   5.54950465E+42   9.93140532E+41
 52350.059   6.52739760E+42   1.16743357E+42
 52350.160   6.56579880E+42   1.17392157E+42
 52350.172   6.62454944E+42   1.18410599E+42
 52350.891   7.28930321E+42   1.30344884E+42
 52352.051   8.09547716E+42   1.44775117E+42
 52352.750   8.45256890E+42   1.51093468E+42
 52352.961   8.51300470E+42   1.52146994E+42
 52353.211   8.59347694E+42   1.53527368E+42
 52354.148   8.85673951E+42   1.58226271E+42
 52354.840   9.03808631E+42   1.61467370E+42
 52355.180   9.08730321E+42   1.62365497E+42
 52356.871   9.08315788E+42   1.62284682E+42
 52358.141   8.77359648E+42   1.56764669E+42
 52358.852   8.59263997E+42   1.53568717E+42
 52360.148   8.19179757E+42   1.46521113E+42
 52360.738   8.03843708E+42   1.43882280E+42
 52361.078   7.97227797E+42   1.42776014E+42
 52361.160   7.94053617E+42   1.42219468E+42
 52362.121   7.47291325E+42   1.33969305E+42
 52362.738   7.27837025E+42   1.30572015E+42
 52364.852   6.57116610E+42   1.18186467E+42
 52366.121   5.80772240E+42   1.04592538E+42
 52366.840   5.38817098E+42   9.70601003E+41
 52369.238   4.74778628E+42   8.57578762E+41
 52369.250   4.73773283E+42   8.55707451E+41
 52370.051   4.62549283E+42   8.35787247E+41
 52370.809   4.43727964E+42   8.02516466E+41
 52371.262   4.28951111E+42   7.76116820E+41
 52371.270   4.29441305E+42   7.77066754E+41
 52372.852   4.02663827E+42   7.30483556E+41
 52373.102   4.01807188E+42   7.29646989E+41
 52373.262   4.01996223E+42   7.30242830E+41
 52373.270   4.03048423E+42   7.32224418E+41
 52374.219   3.92894819E+42   7.14733149E+41
 52374.891   3.87377793E+42   7.05355943E+41
 52376.078   3.75524592E+42   6.84359372E+41
 52377.160   3.67683255E+42   6.70928778E+41
 52378.141   3.67685796E+42   6.71773025E+41
 52378.801   3.61626698E+42   6.60986598E+41
 52379.809   3.59295479E+42   6.57226013E+41
 52380.820   3.44837462E+42   6.30848654E+41
 52381.078   3.44667864E+42   6.30343972E+41
 52381.180   3.43456418E+42   6.28128405E+41
 52382.238   3.34368470E+42   6.11580481E+41
 52385.070   3.00598456E+42   5.49372046E+41
 52387.809   2.58720397E+42   4.72401655E+41
 52387.879   2.56375477E+42   4.68074052E+41
 52389.070   2.33763729E+42   4.26454982E+41
 52389.078   2.30812623E+42   4.20972988E+41
 52390.031   2.17727042E+42   3.97086546E+41
 52395.809   1.64386792E+42   2.99819223E+41
 52396.980   1.55841962E+42   2.84112301E+41
 52397.129   1.55178378E+42   2.82817639E+41
 52397.141   1.54796440E+42   2.82104282E+41
 52400.039   1.40791609E+42   2.56456913E+41
