#generated on Wed Mar 11 12:20:23 2015 using mklcbol.pro
#
#INFILE   SN2006X_bol.dat
#NAME     SN2006X
#AV_HOST  2.450 +/- 0.081
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.071 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 30.910 +/- 0.100
#NFILT    6 (B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53776.328   4.20643912E+42   4.46065947E+41
 53777.332   5.12966130E+42   5.44597785E+41
 53778.352   6.09221434E+42   6.47510652E+41
 53779.344   6.99243540E+42   7.44060102E+41
 53780.367   7.79676401E+42   8.30363786E+41
 53782.336   8.93305753E+42   9.52945444E+41
 53783.215   9.09635177E+42   9.70696736E+41
 53784.324   9.34924676E+42   9.98358553E+41
 53785.301   9.46671262E+42   1.01147502E+42
 53786.324   9.50003416E+42   1.01559388E+42
 53787.332   9.44960530E+42   1.01089570E+42
 53788.312   9.36405435E+42   1.00203083E+42
 53789.309   9.16745946E+42   9.81432874E+41
 53790.293   8.78918532E+42   9.41273698E+41
 53795.277   6.57516033E+42   7.05599969E+41
 53796.320   6.13037168E+42   6.58387040E+41
 53797.309   5.74832717E+42   6.17255061E+41
 53798.289   5.33878018E+42   5.73108574E+41
 53799.285   5.08015273E+42   5.45164698E+41
 53800.324   4.87614503E+42   5.22931685E+41
 53802.277   4.60328802E+42   4.93204983E+41
 53803.293   4.50570498E+42   4.82447088E+41
 53804.266   4.45012679E+42   4.76270990E+41
 53805.223   4.41312167E+42   4.72105230E+41
 53807.254   4.32186119E+42   4.61904174E+41
 53808.297   4.25309410E+42   4.54230393E+41
 53809.227   4.19407367E+42   4.47629912E+41
 53810.262   4.10712869E+42   4.37753623E+41
 53813.250   3.72656034E+42   3.95887243E+41
 53815.215   3.38916624E+42   3.59445647E+41
 53817.320   2.96282805E+42   3.14193604E+41
 53818.277   2.73738559E+42   2.90120156E+41
 53819.250   2.58884760E+42   2.74365575E+41
 53820.234   2.44866647E+42   2.59725613E+41
 53824.234   2.02239625E+42   2.14920976E+41
 53826.266   1.86043830E+42   1.97897361E+41
 53829.230   1.67249057E+42   1.78147095E+41
 53830.234   1.61994605E+42   1.72625902E+41
 53831.195   1.57799089E+42   1.68241759E+41
 53832.266   1.52482526E+42   1.62652461E+41
 53833.246   1.47770397E+42   1.57702301E+41
 53835.152   1.39610926E+42   1.49074803E+41
 53838.188   1.26668036E+42   1.35371421E+41
 53839.172   1.23066152E+42   1.31565020E+41
 53841.215   1.17378860E+42   1.25594133E+41
 53843.203   1.11381790E+42   1.19305115E+41
 53845.148   1.06209610E+42   1.13838905E+41
 53846.176   1.03632914E+42   1.11078342E+41
 53848.207   9.83237761E+41   1.05412006E+41
 53850.156   9.24388814E+41   9.91145218E+40
 53851.160   8.98785882E+41   9.63761937E+40
 53853.152   8.49604503E+41   9.11314143E+40
 53858.094   7.45692719E+41   8.00783183E+40
 53859.105   7.27293479E+41   7.81254621E+40
 53860.137   7.09763688E+41   7.62605559E+40
 53862.164   6.83386815E+41   7.34709001E+40
 53866.113   6.21936247E+41   6.69185490E+40
 53868.109   5.93154645E+41   6.38456672E+40
