#generated on Fri Aug 22 12:14:53 2014 using mklcbol.pro
#
#INFILE   sn2005na_lcbol.dat
#NAME     sn2005na
#AV_HOST  0.120 +/- 0.113
#RV_HOST  3.190 +/- 0.290
#AV_MW    0.206 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 35.340 +/- 0.080
#NFILT    4 (B_Bessell,V_Bessell,R_Bessell,I_Bessell)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53738.199   9.30335651E+42   2.91694059E+42
 53740.254   9.48906281E+42   2.97405057E+42
 53741.191   9.43195331E+42   2.95554487E+42
 53745.145   8.59866460E+42   2.69162116E+42
 53748.195   7.50628923E+42   2.34822998E+42
 53751.184   6.15141089E+42   1.92270103E+42
 53754.145   4.82500154E+42   1.50599923E+42
 53755.141   4.45461664E+42   1.38932209E+42
 53760.129   3.10320731E+42   9.64215689E+41
 53762.148   2.74266784E+42   8.51334310E+41
 53763.105   2.60947474E+42   8.09789945E+41
 53764.152   2.45406212E+42   7.61283142E+41
 53765.105   2.33266163E+42   7.23497219E+41
 53767.121   2.09448861E+42   6.49459607E+41
 53771.090   1.64156110E+42   5.08731815E+41
 53772.121   1.54259898E+42   4.78035031E+41
 53774.117   1.38485888E+42   4.29140064E+41
 53781.117   1.07314899E+42   3.32668292E+41
 53784.082   9.84746389E+41   3.05396276E+41
 53785.082   9.46594988E+41   2.93572759E+41
 53786.082   9.11829442E+41   2.82786020E+41
 53788.070   8.80418129E+41   2.73080002E+41
 53795.086   7.52808588E+41   2.33606927E+41
 53798.109   7.09544678E+41   2.20202351E+41
 53805.012   6.04948854E+41   1.87805064E+41
 53818.000   4.58648028E+41   1.42486590E+41
 53834.027   3.31935835E+41   1.03220339E+41
