#generated on Fri Oct 24 14:51:42 2014 using mklcbol.pro
#
#INFILE   SN2014J_lc_bol.dat
#NAME     SN2014J
#AV_HOST  1.880 +/- 0.100
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.042 +/- 0.000
#RV_MW    3.190 +/- 0.000
#DIST_MOD 27.640 +/- 0.160
#NFILT    4 (B_CSP,V_CSP,r_CSP,i_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 56679.371   1.80193298E+42   2.51024991E+41
 56680.367   2.26281808E+42   3.15266494E+41
 56682.328   3.11720442E+42   4.34368450E+41
 56683.375   3.49806369E+42   4.87465972E+41
 56684.355   3.81114620E+42   5.31099026E+41
 56684.359   3.79840783E+42   5.29354006E+41
 56689.395   4.73147097E+42   6.59915907E+41
 56690.301   4.72210573E+42   6.58673726E+41
 56700.418   3.25706982E+42   4.54290850E+41
 56700.430   3.22869190E+42   4.50296448E+41
 56701.301   3.11453420E+42   4.34317454E+41
 56701.305   3.14694641E+42   4.38871767E+41
 56702.293   2.94335677E+42   4.10385423E+41
 56702.297   2.94316735E+42   4.10379739E+41
 56703.344   2.71559429E+42   3.78496852E+41
 56703.348   2.71301192E+42   3.78133348E+41
 56705.332   2.38258419E+42   3.31776337E+41
 56706.320   2.28058579E+42   3.17411144E+41
 56706.324   2.29623770E+42   3.19578374E+41
 56708.266   2.14166385E+42   2.97724333E+41
 56709.340   2.05415699E+42   2.85361308E+41
 56710.289   2.00540304E+42   2.78451027E+41
 56710.293   2.01937756E+42   2.80385128E+41
 56711.246   1.98015190E+42   2.74806493E+41
 56711.250   1.98051636E+42   2.74868142E+41
 56712.258   1.91180601E+42   2.65195359E+41
 56713.297   1.82940366E+42   2.53633528E+41
 56714.262   1.75063046E+42   2.42577611E+41
 56719.363   1.37713216E+42   1.90389801E+41
 56719.367   1.37628702E+42   1.90272394E+41
 56721.270   1.25112247E+42   1.72894215E+41
 56721.273   1.25182238E+42   1.72994008E+41
 56723.250   1.12282924E+42   1.55144513E+41
 56724.246   1.07585261E+42   1.48674570E+41
 56724.250   1.07153619E+42   1.48080078E+41
 56725.250   1.05436382E+42   1.45768681E+41
 56726.297   1.02959161E+42   1.42398674E+41
 56726.305   1.02932421E+42   1.42362243E+41
 56727.250   9.80436534E+41   1.35623063E+41
 56727.254   9.72706169E+41   1.34556759E+41
 56728.223   9.03639668E+41   1.24988521E+41
 56729.270   8.51058756E+41   1.17715392E+41
 56729.273   8.56202520E+41   1.18428338E+41
 56730.234   8.15768590E+41   1.12844852E+41
 56730.238   8.11888376E+41   1.12309848E+41
 56731.273   7.88163133E+41   1.09044107E+41
 56733.285   7.45710882E+41   1.03208856E+41
 56735.277   6.95986503E+41   9.63534693E+40
 56735.281   6.86302378E+41   9.50149767E+40
 56737.250   6.36988496E+41   8.82197378E+40
 56739.285   6.25070269E+41   8.66072203E+40
 56739.289   6.24884470E+41   8.65782913E+40
 56740.262   6.07900464E+41   8.42381691E+40
 56741.242   5.97407735E+41   8.27996669E+40
 56741.246   5.97212351E+41   8.27693795E+40
 56744.316   5.47457491E+41   7.59092229E+40
 56753.273   4.34310222E+41   6.02965434E+40
 56753.277   4.30319385E+41   5.97454318E+40
 56755.258   4.19712701E+41   5.82964560E+40
 56757.254   3.98993685E+41   5.54306601E+40
 56759.270   3.78163589E+41   5.25448659E+40
 56761.289   3.59791238E+41   5.00087433E+40
 56761.293   3.59867154E+41   5.00223382E+40
 56763.277   3.47030934E+41   4.82476607E+40
 56763.281   3.46660205E+41   4.81985557E+40
 56765.254   3.40395578E+41   4.73323760E+40
 56765.258   3.40391311E+41   4.73317818E+40
 56767.262   3.42258395E+41   4.75855340E+40
